Birth,Death,Dimension,Space
0.0748247705832386,0.0932308825925566,0,0
0.0593322140543529,0.115646291418113,0,0
0.0930037363116619,0.1580475048322549,0,0
0.0215914095141959,0.1591697271879112,0,0
0.3321641717015922,0.3483725717139098,1,0
0.2897111611602541,0.3642889392927481,1,0
0.3936405423095969,0.3965259954811423,1,0
0.3738741675265378,0.5265405292957172,1,0
0.2902875972111381,0.5265405292957172,1,0
0.2827818584264572,0.5435415824106151,1,0
0.3715066150053543,0.549879044486813,1,0
0.2902875972111381,0.5677334302135693,1,0
0.5648822730316112,0.581062115954395,1,0
0.3694290920855587,0.5919171064246357,1,0
0.3115895741628183,0.5951507803178213,1,0
0.2897111611602541,0.5964544029354782,1,0
0.3715066150053543,0.5999319915380619,1,0
0.4860175120370934,0.6336513322701726,1,0
0.5426622167206635,0.6790807285303413,1,0
0.2545736220632774,0.6944720558694742,1,0
0.7058210287547124,0.7184844521874604,1,0
0.4035642265747665,0.7412936321711239,1,0
0.3408111203281156,0.7500888795078172,1,0
0.7412936321711239,0.754849723715358,1,0
0.3718669039598925,0.7561443674122132,1,0
0.3099966288372227,0.7719647594660092,1,0
0.4028427641110341,0.7945085747869779,1,0
0.5677334302135693,0.8535972990203448,1,0
0.3409286792634439,0.892285262559433,1,0
0.8880551534539463,0.8965049890092568,2,0
0.8902718515670894,0.9343342446930828,2,0
0.920302757938743,0.9373599745210426,2,0
0.8487638176773042,0.9647880795565672,2,0
0.9194321755206694,0.965421553565049,2,0
0.9185280915778647,0.9796760585400092,2,0
0.9427510936418232,0.9901649199730476,2,0
0.0208428893591173,inf,0,0
0.1713964608983778,inf,1,0
0.2372210623122277,inf,1,0
0.3115895741628183,inf,1,0
0.8079671788009769,inf,2,0
0.8536458324870388,inf,2,0
0.914664573319915,inf,2,0
0.0695093036421439,0.072749089207085,0,1
0.0189208474750679,0.0753252794585001,0,1
0.042434266504192,0.1110570504009762,0,1
0.0705401120431878,0.1196772425124949,0,1
0.1646185282047729,0.1819231878477607,0,1
0.2765174238461094,0.330050229067635,1,1
0.330050229067635,0.343847524333743,1,1
0.2765174238461094,0.343847524333743,1,1
0.2636838945323478,0.4161101682654348,1,1
0.2292262413829203,0.4383478739292491,1,1
0.2685758785919936,0.4413032108634415,1,1
0.4088806600153644,0.505363650678819,1,1
0.1939810704845662,0.517438796524983,1,1
0.4514140110411516,0.5321455700913872,1,1
0.4088806600153644,0.5762373170668669,1,1
0.2292262413829203,0.5845916201756973,1,1
0.2135011072594078,0.611701320388411,1,1
0.3853127404623568,0.6232099264614858,1,1
0.527754998039905,0.6450790767842414,1,1
0.1882758616908064,0.6626169388739115,1,1
0.6320671954127366,0.7079690832180813,1,1
0.2135011072594078,0.716168060464407,1,1
0.3026318287681422,0.7213626404378694,1,1
0.6454769093033956,0.7213639805041213,1,1
0.716168060464407,0.7281212208365387,2,1
0.527754998039905,0.7512009300571741,1,1
0.6619908491528517,0.7979489948233097,1,1
0.2873637501547107,0.7987795230403728,1,1
0.872194863585545,0.8947017257949259,2,1
0.90314458337505,0.9275778459963104,2,1
0.8773731469834042,0.9464244563657932,2,1
0.9154115807480532,0.9633910329334052,2,1
0.8637472350676163,0.9647993134136008,2,1
0.8047892342918956,0.9805020829091436,2,1
0.8715225727528207,0.9816945185085408,2,1
0.004737979235312,inf,0,1
0.1196772425124949,inf,1,1
0.137318843983348,inf,1,1
0.1815689848852446,inf,1,1
0.7697126460312644,inf,2,1
0.7979489948233097,inf,2,1
0.8191173171767591,inf,2,1
0.0085157018168539,0.0342957739685614,0,2
0.0420980312314956,0.0687419126743875,0,2
0.0948931248540406,0.10630577183035,0,2
0.0657554514933287,0.1063360405721881,0,2
0.0397213429399172,0.1215727451087754,0,2
0.2396871578522723,0.2606014047548398,1,2
0.2396871578522723,0.2730450007409233,1,2
0.3040746376920966,0.385504096233429,1,2
0.3565872686076222,0.385504096233429,1,2
0.4105881363291354,0.4149192126702449,1,2
0.083192584310959,0.434800151987232,1,2
0.2228689605651869,0.4614509878786773,1,2
0.4105881363291354,0.4655503132137818,1,2
0.2374865690348833,0.5271485216871762,1,2
0.2228689605651869,0.5425800249153699,1,2
0.5107243920026346,0.5461232103724742,1,2
0.5153596498710797,0.5793603948630632,1,2
0.2950058054435124,0.5841293057778686,1,2
0.4862535797859171,0.5897329430187556,1,2
0.2228689605651869,0.5897329430187556,1,2
0.5793603948630632,0.5997304395323138,1,2
0.5107243920026346,0.6113639301488208,1,2
0.4149192126702449,0.6214280054362519,1,2
0.2950058054435124,0.6348234939911861,1,2
0.2405368307622331,0.6403632277817572,1,2
0.6403632277817572,0.6572578868270991,1,2
0.5997304395323138,0.662940478770456,1,2
0.2224520604563639,0.6954043937634725,1,2
0.4655503132137818,0.704128291041302,1,2
0.2950058054435124,0.762053918795393,1,2
0.608612554579764,0.8277268604519173,2,2
0.7108427337188339,0.8312987665160599,2,2
0.8293737954279573,0.8996944944173192,2,2
0.9308726562735984,0.9354881994555108,2,2
0.7388997734394018,0.944915296274378,2,2
0.7221839444164215,0.9499514704450256,2,2
0.762053918795393,0.962872501338452,2,2
0.8271107393567081,0.96971001113125,2,2
0.9308726562735984,0.980735353700672,2,2
0.7388997734394018,0.9866343168971274,2,2
0.7108427337188339,0.9887372713560426,2,2
0.0024106617642668,inf,0,2
0.0687419126743875,inf,1,2
0.1886882208666209,inf,1,2
0.204322000499217,inf,1,2
0.662940478770456,inf,2,2
0.7041349785451142,inf,2,2
0.7041349785451142,inf,2,2
0.0613647306856516,0.0692774656864932,0,3
0.0429079294240994,0.1239895918408692,0,3
0.0335437955732695,0.1250800495778343,0,3
0.1208001582295377,0.1639779741653141,0,3
0.1690796585997445,0.3077458309647697,1,3
0.3345501263866153,0.3520079255869589,1,3
0.3106821434919941,0.4032983006205077,1,3
0.3848119560176486,0.4416236171069833,1,3
0.3329737746949014,0.4625705235268278,1,3
0.3445961282835199,0.4667645772127848,1,3
0.2731929506706779,0.4667645772127848,1,3
0.3669479905293672,0.48042868680082,1,3
0.1289368221371525,0.48042868680082,1,3
0.4438473098926986,0.4831276304450327,1,3
0.2772509135872489,0.5322048362597812,1,3
0.3848119560176486,0.5974056407803868,1,3
0.3445961282835199,0.5974056407803868,1,3
0.3655581837601582,0.6083297143847033,1,3
0.3365310540765122,0.6115990465699405,1,3
0.5121076479214836,0.6162303655416747,1,3
0.5451399729345328,0.6173080914854994,1,3
0.3345501263866153,0.6333851312321146,1,3
0.3077458309647697,0.6342455977002015,1,3
0.3345501263866153,0.6647326091515562,1,3
0.6333851312321146,0.6660319090058964,1,3
0.2433736616877176,0.6768547870841366,1,3
0.17024397612417,0.6818587967893951,1,3
0.2696979301995084,0.684282491464426,1,3
0.2268766915939621,0.6848345427657717,1,3
0.1783118114526964,0.7479361765607236,1,3
0.2433736616877176,0.7692391476381245,1,3
0.3852887220889512,0.7692391476381245,1,3
0.3852887220889512,0.8047870741371012,1,3
0.8119547687299715,0.8190173328592766,2,3
0.6162303655416747,0.8652903932981145,2,3
0.8324580281545467,0.8819446532117761,2,3
0.8479185208567138,0.9107287987810886,2,3
0.8041458113350974,0.9187820075386514,2,3
0.7933844153174507,0.9483008889397304,2,3
0.908608333963893,0.9580195415774267,2,3
0.8670209405060022,0.9633236431621912,2,3
0.0069574204394795,inf,0,3
0.1239895918408692,inf,1,3
0.164047652663662,inf,1,3
0.2769277167183193,inf,1,3
0.7056754775468816,inf,2,3
0.7275510354207966,inf,2,3
0.7896222638843836,inf,2,3
0.0198791482803512,0.0243867850420714,0,4
0.0335833300243131,0.0948820451412848,0,4
0.4044093796324169,0.4361693425717181,1,4
0.4269446209124202,0.4437422230137142,1,4
0.3035734789295379,0.4437422230137142,1,4
0.1753711710776635,0.4557315061128476,1,4
0.1618380623703049,0.5164395642194244,1,4
0.4361693425717181,0.5266331861620784,1,4
0.3439961355937229,0.5629605945677921,1,4
0.5110913461048852,0.5629605945677921,1,4
0.1484755679753806,0.5674185154005862,1,4
0.1805699203245996,0.5878212403671885,1,4
0.1805699203245996,0.5889863010790287,1,4
0.2078107366839432,0.6017522569521153,1,4
0.2078107366839432,0.602084263941309,1,4
0.1753711710776635,0.6036346960455269,1,4
0.1262238230230795,0.6036346960455269,1,4
0.5772234867156019,0.6037140705557429,1,4
0.2948588591734533,0.6050218480500167,1,4
0.1885874308476851,0.6260571168903062,1,4
0.1996735960604805,0.6863116059163086,1,4
0.5772234867156019,0.6887077922956999,1,4
0.4476495613580324,0.7207051744184108,1,4
0.4044093796324169,0.7207051744184108,1,4
0.6081227421620963,0.756302670019216,2,4
0.1484755679753806,0.7639055219575204,1,4
0.7993733062338858,0.8177395664365981,2,4
0.7729466487860603,0.8343322291370882,2,4
0.6964554745945566,0.8791824508326332,2,4
0.8873318667217774,0.8944894672931633,2,4
0.8741979849090111,0.905062465220686,2,4
0.8530296669914184,0.9215356277712532,2,4
0.8813993519666429,0.9472076623387008,2,4
0.0010607008686513,inf,0,4
0.0470921743503718,inf,1,4
0.0957761698655588,inf,1,4
0.1262238230230795,inf,1,4
0.7073288285510319,inf,2,4
0.7863669624140419,inf,2,4
0.829107426058597,inf,2,4
0.0233182380571886,0.0396933447333548,0,5
0.0462063993221443,0.0750070141780364,0,5
0.0323560576721398,0.0886871149161862,0,5
0.0248826464690352,0.1128390168917001,0,5
0.2986721141033391,0.4044837343663062,1,5
0.3412376049114392,0.4709267201010835,1,5
0.4257710467931174,0.4898287926714224,1,5
0.4282980462480673,0.5136951162159792,1,5
0.5099193354970504,0.5190782400951571,1,5
0.4614559529441614,0.5223463176478649,1,5
0.1007888852793903,0.5432086765417653,1,5
0.1270560528914142,0.5432086765417653,1,5
0.4504541516171704,0.5497710513309975,1,5
0.5393927864276127,0.5497710513309975,1,5
0.2668975688215346,0.5603506534175956,1,5
0.2351758376041881,0.5742385210919401,1,5
0.4044837343663062,0.5875442706084956,1,5
0.2986721141033391,0.5875442706084956,1,5
0.3823754721910847,0.625355266880227,1,5
0.2914421271963854,0.6468167301415839,1,5
0.2668975688215346,0.652766841803823,1,5
0.180400098608124,0.652766841803823,1,5
0.2001492567864771,0.6723433902099976,1,5
0.3083359183860746,0.6723433902099976,1,5
0.180400098608124,0.6883452845606064,1,5
0.5099193354970504,0.759772190363255,1,5
0.2352500584057181,0.76579881089269,1,5
0.1478908208613861,0.7717046416632002,1,5
0.4523919031581924,0.7784937334059324,1,5
0.7784937334059324,0.8004293392212345,2,5
0.5099193354970504,0.8664095860106614,1,5
0.8725433170327397,0.8731966743511133,2,5
0.8353847316571212,0.9017264411286294,2,5
0.8096701453406894,0.9046872436048472,2,5
0.8891157945904473,0.9200656306029552,2,5
0.8198352442936927,0.951743445337972,2,5
0.8217343773993163,0.9563164659051842,2,5
0.011488549728022,inf,0,5
0.1268631886770463,inf,1,5
0.1270560528914142,inf,1,5
0.1822117905015755,inf,1,5
0.7928521370683109,inf,2,5
0.8096701453406894,inf,2,5
0.8776242283610366,inf,2,5
0.0213634792533897,0.033125198740917,0,6
0.049664203327522,0.0686182105794278,0,6
0.0480489296572206,0.1187173886830904,0,6
0.0854675085082012,0.1237357381794974,0,6
0.0191409071471381,0.1443671825390069,0,6
0.0830806870368257,0.2265379549119768,1,6
0.0915769529740569,0.2396399233730179,0,6
0.2728256910477022,0.3090712199064861,0,6
0.3468259201210286,0.3826164588938429,1,6
0.2396399233730179,0.440136740935208,1,6
0.4212274021864358,0.440136740935208,1,6
0.3219128450066209,0.5093678343004262,1,6
0.3468259201210286,0.533630648581193,1,6
0.4696779572641348,0.5457670060641007,1,6
0.4258977532142908,0.5479075174967494,1,6
0.3826164588938429,0.5629776132185509,1,6
0.4258977532142908,0.5812294751061128,1,6
0.3473587485473931,0.5812294751061128,1,6
0.4774014305078849,0.5839930452687309,1,6
0.3826164588938429,0.5950699087009096,1,6
0.3907583549991499,0.5998109514618449,1,6
0.4861716631965478,0.6121259704737584,1,6
0.2928484714035119,0.6121259704737584,1,6
0.2407894672077926,0.6338480079733982,1,6
0.2705743729425708,0.6483746192287553,1,6
0.1878048911252325,0.6483746192287553,1,6
0.6415335907769281,0.8511525307735623,1,6
0.854646927778087,0.8908085937001782,2,6
0.6404790652782216,0.9284934540555418,2,6
0.94986440205996,0.9980427869537952,2,6
0.0178858271281836,inf,0,6
0.1523945411141321,inf,1,6
0.2270479646870881,inf,1,6
0.2928484714035119,inf,1,6
0.7656474837706533,inf,2,6
0.7677088947903031,inf,2,6
0.818964336908714,inf,2,6
0.021167820609797,0.0499412875036762,0,7
0.0210288074578287,0.0678249810553895,0,7
0.00102005698976,0.0766959478751788,0,7
0.0078591005761284,0.1037695121412941,0,7
0.2262558236513803,0.3170388228273857,1,7
0.0870081445758862,0.3497599136958542,1,7
0.3128155361449354,0.3740534857479547,1,7
0.0784092845574012,0.4598205650971041,1,7
0.4342207839658099,0.4636688391832099,1,7
0.1795180000119319,0.5338532714630848,1,7
0.2820418750670195,0.5338532714630848,1,7
0.5256750913937959,0.5529312602005956,1,7
0.3791489786487011,0.5546622149840567,1,7
0.2371877464864531,0.5829247414631684,1,7
0.2510341577554412,0.5892566635403756,1,7
0.178429885124822,0.6243500068852136,1,7
0.3128155361449354,0.6544089875474276,1,7
0.5636526525292614,0.6618624424580274,1,7
0.2371877464864531,0.6628443606572986,1,7
0.5892566635403756,0.6853998137495412,1,7
0.2980419083960043,0.6921040946462567,1,7
0.6943130877816505,0.7049690040248369,1,7
0.6943130877816505,0.7285383935462812,1,7
0.3246426430700224,0.7335683767406196,1,7
0.2980419083960043,0.7654975939217176,1,7
0.1803961686206779,0.7989929568341996,1,7
0.1803961686206779,0.7989929568341996,1,7
0.8035965183302426,0.8084232830066345,2,7
0.4663149496695429,0.8457755927193218,1,7
0.7765985046639431,0.8735417735966494,2,7
0.8868558835707812,0.9220557172714926,2,7
0.8540237875433374,0.9580550337078478,2,7
0.9619522782472146,0.9823302019252568,2,7
0.8469750349162072,0.9824533724690186,2,7
0.0008401712335135,inf,0,7
0.0814234396883757,inf,1,7
0.1284579645224957,inf,1,7
0.178429885124822,inf,1,7
0.6544089875474276,inf,2,7
0.7654975939217176,inf,2,7
0.7718858406251087,inf,2,7
0.0976609328737942,0.1304885853169668,0,8
0.0695018116425,0.1652783007650675,0,8
0.0401963895692831,0.1929151456450225,0,8
0.3098532601559843,0.3591622087645075,1,8
0.244256046136457,0.3591622087645075,1,8
0.244256046136457,0.4778907313207607,1,8
0.3918877732010857,0.5167956199754082,1,8
0.4928955015347654,0.5393307039336074,1,8
0.4933258495052408,0.5811383836617319,1,8
0.502902875127604,0.5850760172805206,1,8
0.474531558724217,0.5850760172805206,1,8
0.3380654948592611,0.5889237401597527,1,8
0.474531558724217,0.6130049452767615,1,8
0.4502024461772859,0.6130049452767615,1,8
0.3173661838628073,0.6135005175394372,1,8
0.4765795211974751,0.625556755383931,1,8
0.4090165730834908,0.625556755383931,1,8
0.2026239229239378,0.67445516476809,1,8
0.6864799260867351,0.6936944619869472,1,8
0.603143622763062,0.7035772147742795,1,8
0.3098532601559843,0.7072088240057038,1,8
0.6200499295357977,0.7072088240057038,1,8
0.603143622763062,0.7350204349930174,1,8
0.3473037134804788,0.7350204349930174,1,8
0.6200499295357977,0.7533811723943996,1,8
0.4339644365287193,0.760219539625042,1,8
0.8397519077960082,0.8501933817088612,2,8
0.5994441632313614,0.8852175528609532,1,8
