Birth,Death,Dimension,Space
0.0252213017649068,0.0372662363794852,0,0
0.0206894048778973,0.039285960256933,0,0
0.0551043297036226,0.055989076507997,0,0
0.0473039233683381,0.0571224824053362,0,0
0.0430674601959705,0.0657744198443346,0,0
0.0383399287449828,0.0716956870370195,0,0
0.0115999797442692,0.0725340467898685,0,0
0.0724577418122401,0.0734653097609697,0,0
0.0533922808569419,0.0759344118491491,0,0
0.0073729831960835,0.0812150425176864,0,0
0.0252920510812151,0.0827773369143078,0,0
0.0079488610197211,0.0827773369143078,0,0
0.0620761580101268,0.0830781895613452,0,0
0.0017524308818817,0.0830781895613452,0,0
0.042966722410653,0.086742077383448,0,0
0.0281831955955534,0.0957026097185773,0,0
0.0264989617212302,0.0957026097185773,0,0
0.0849507389961855,0.0958090705837216,0,0
0.0122507110501762,0.0958090705837216,0,0
0.0666903288183229,0.0962782398512697,0,0
0.0332561693944136,0.096446934369907,0,0
0.0243768083983738,0.096446934369907,0,0
0.0950359577049452,0.0990455989961311,0,0
0.0080799891410481,0.0995851495496881,0,0
0.0654498788372411,0.099703131026824,0,0
0.0611426958465267,0.1001597270877499,0,0
0.023949714894875,0.103121422352804,0,0
0.0418871777744395,0.1047886788480273,0,0
0.0759144373312598,0.1047886788480273,0,0
0.0620020883751305,0.1069769752245807,0,0
0.0248382445236611,0.1088802962326516,0,0
0.0058136796982626,0.1128828615998566,0,0
0.0416987150427198,0.1156022634593493,0,0
0.0217425430275195,0.1167235818868803,0,0
0.0051217279811875,0.1202419068081495,0,0
0.1124931333527661,0.1228985462986241,0,0
0.0940354591211536,0.1233322913089401,0,0
0.0069666884960817,0.1245682398154017,0,0
0.07934679607353,0.1265370506944627,1,0
0.0636856655769592,0.1288009216546566,0,0
0.1155134230492404,0.1361056316081225,0,0
0.0391946837781482,0.1373437195158129,0,0
0.0640608395992919,0.1395563447401229,0,0
0.0156045334069406,0.1415246832200563,0,0
0.0162831471789233,0.1447195844408877,0,0
0.1046222767087884,0.1454281305524787,0,0
0.1035083419698215,0.1473098898654762,0,0
0.0379086962941151,0.148285384808972,0,0
0.0300662778143686,0.1529855665371595,0,0
0.0015247683172419,0.1538373280030474,0,0
0.0339153001588571,0.1604802542963429,0,0
0.0468415381332392,0.1617233306540414,0,0
0.0209303115975786,0.1637076837056195,0,0
0.003217331641965,0.1679568573382701,0,0
0.1399811338610972,0.1690978838531039,0,0
0.0615641568702237,0.170863769833197,0,0
0.0177989893664302,0.1762168705757172,0,0
0.0093877480991741,0.1798950577008885,0,0
0.0800565479466665,0.1821363017333076,0,0
0.1361056316081225,0.1845678187883136,1,0
0.0263407500222385,0.193194829917779,0,0
0.0868068979869449,0.1939168851494739,0,0
0.0496178075351995,0.1969963530270014,0,0
0.029664782434134,0.1969963530270014,0,0
0.094045196589438,0.2037094617090902,0,0
0.1851101055102281,0.2040667632970279,1,0
0.1280089801413396,0.2065456925312235,0,0
0.1297875325663947,0.2080972589358523,0,0
0.0904343326233833,0.2275690778754289,0,0
0.1843421203675999,0.2425798496745584,1,0
0.1503111714471895,0.2487543056561963,1,0
0.20024979541928,0.2497118161221305,1,0
0.1202419068081495,0.2506480173906421,1,0
0.2604459177632241,0.2605978928205071,1,0
0.0841421497965588,0.261554500095686,1,0
0.2332874580647203,0.2714653159985626,1,0
0.2314564150316989,0.2776213770149085,1,0
0.2604459177632241,0.29171805925171,1,0
0.1845678187883136,0.29171805925171,1,0
0.1995404172437606,0.2959408511224254,1,0
0.2257081153109378,0.2985546341010895,0,0
0.240477790535139,0.3006896539001495,1,0
0.3032234898938429,0.3081127347109252,1,0
0.1147290376033829,0.3139773728626117,0,0
0.3336255592994409,0.3395729386767517,1,0
0.1128828615998566,0.3396912896231052,1,0
0.3279176349825874,0.342487704929232,1,0
0.3471172767865533,0.3584752342129423,1,0
0.260689760186099,0.361544037088192,1,0
0.3137728293294251,0.3641777171578012,1,0
0.2192774583826819,0.3658896505016475,1,0
0.2771525636335904,0.3677274242859911,1,0
0.3457315426602172,0.3678594888305073,1,0
0.1680000586251619,0.3678594888305073,1,0
0.205902128213445,0.3707280622339808,1,0
0.211197484730914,0.3717469056627179,1,0
0.328821655930431,0.3827421761562813,1,0
0.3157414013970603,0.3846973613584195,1,0
0.3195959850706849,0.3847759248203438,1,0
0.3277529361231602,0.3860102107409995,1,0
0.3216417323319156,0.3899708572220299,1,0
0.3513168595564321,0.390232620308899,1,0
0.319671705907204,0.4009060128648004,1,0
0.3129047965088605,0.402861773688088,1,0
0.3121883759239342,0.404763378162198,1,0
0.3328967369327963,0.4094495775780651,1,0
0.2365438975108259,0.4096001186100652,1,0
0.241591072392269,0.4106524345598432,1,0
0.2401050136204293,0.41171912944263,1,0
0.1198663526649616,0.41171912944263,1,0
0.3669601325489944,0.4138074175161721,1,0
0.2985546341010895,0.4143732497752062,1,0
0.2797735336102063,0.4207781914638882,1,0
0.2089257294026482,0.4234443531605742,1,0
0.2131755646464723,0.4244574216758332,1,0
0.2435781274571199,0.4259265722682137,1,0
0.4232285157069922,0.4263981846220569,1,0
0.3960803371101046,0.4330382156126136,1,0
0.2914326416939876,0.4334389956671883,1,0
0.430366639201667,0.4334389956671883,1,0
0.3388759245269876,0.4349560131097907,1,0
0.3279176349825874,0.4387059640612047,1,0
0.2919695291433553,0.4387059640612047,1,0
0.409645777397306,0.4407939997531384,1,0
0.2691103517114968,0.4450795322705876,1,0
0.2843477533015294,0.4474720351651077,1,0
0.3606303604502404,0.4489873645335649,1,0
0.3546115212610626,0.4489873645335649,1,0
0.2640265806442774,0.4498760395662382,1,0
0.4107319157998409,0.4506472584201718,1,0
0.3861577023001901,0.4541482024086301,1,0
0.4427503065886865,0.4549330603163855,1,0
0.2340536631934632,0.4562774764935082,1,0
0.3139773728626117,0.456506734252005,1,0
0.3732038086825341,0.4577613860974278,1,0
0.3039199836507541,0.4577613860974278,1,0
0.2737546422793414,0.4577613860974278,1,0
0.1835515740820555,0.4586962453087623,1,0
0.430366639201667,0.4586962453087623,1,0
0.4124650899900541,0.4592794710600213,1,0
0.4385221951139407,0.4607829552339957,1,0
0.4121468656329387,0.4608693097905815,1,0
0.4096001186100652,0.4608693097905815,1,0
0.2314564150316989,0.4612308911152822,1,0
0.2267479186440731,0.4612308911152822,1,0
0.2314564150316989,0.4612308911152822,1,0
0.2803132951353554,0.4678170197711774,1,0
0.328821655930431,0.4715536268679321,1,0
0.3963870979090755,0.4722397966778205,1,0
0.4244574216758332,0.4739219294865492,1,0
0.1773841345586093,0.4785381114389176,1,0
0.4166920428896171,0.4786037588998851,1,0
0.2640265806442774,0.4815452878423494,1,0
0.2286591795648079,0.4824440433958722,1,0
0.3772182100555725,0.4824568340822276,1,0
0.2256049662120448,0.4832920548057541,1,0
0.2690926891476484,0.485245212188518,1,0
0.2746112848975782,0.4860399098472159,1,0
0.4407532632240685,0.4913432918121466,1,0
0.328545794577039,0.4939441569499283,1,0
0.4427503065886865,0.494306764747894,1,0
0.2459329520258908,0.4958241291046849,1,0
0.3579508943757811,0.4960788593211089,1,0
0.351780269523513,0.4965077831587206,1,0
0.4884787192973339,0.4973108867635557,1,0
0.2797735336102063,0.5006489479999883,1,0
0.1835515740820555,0.5006489479999883,1,0
0.2342402804966608,0.5031487603793231,1,0
0.485245212188518,0.5032867313394335,1,0
0.351780269523513,0.5046869754154912,1,0
0.4203115472419813,0.5049588061902472,1,0
0.2456092086376874,0.505623719575909,1,0
0.4824440433958722,0.505623719575909,1,0
0.2206972466132224,0.5076962066449622,1,0
0.1703567611760261,0.5076962066449622,1,0
0.4297266829509953,0.5091134793348935,1,0
0.505873520486813,0.5100876143626429,1,0
0.3000446954838051,0.5103218458233478,1,0
0.3330056690170915,0.5111457334011392,1,0
0.3279176349825874,0.515203789173251,1,0
0.389685493189347,0.515246485521569,1,0
0.2291648209905268,0.516192048784436,1,0
0.3797104001123536,0.5174343154836555,1,0
0.3443052282767329,0.5174343154836555,1,0
0.2583226883857847,0.5194255172223053,1,0
0.4107319157998409,0.5210312968871554,1,0
0.4107319157998409,0.5210312968871554,1,0
0.1498318366660683,0.5218385007458419,1,0
0.5118483203129562,0.5223177496625679,1,0
0.2689613713105026,0.5225654807886105,1,0
0.1960209653943969,0.5247630804460184,1,0
0.2914326416939876,0.5252625960409036,1,0
0.3579508943757811,0.5252773119240938,1,0
0.2843477533015294,0.5275572997789876,1,0
0.3797104001123536,0.5283917407242669,1,0
0.3804789213924318,0.5293766459064893,1,0
0.4581623599672269,0.529906527214056,1,0
0.2583226883857847,0.529906527214056,1,0
0.2689613713105026,0.5317011006292326,1,0
0.3195959850706849,0.5348522049896389,1,0
0.3044071646869174,0.5350689729751462,1,0
0.5362475038883292,0.5364568354229328,1,0
0.5012072283113737,0.5389925160843739,1,0
0.2623738898574251,0.5422095382361501,1,0
0.2619075739952881,0.5466793633147852,1,0
0.3255685707414989,0.5466793633147852,1,0
0.3260270375112019,0.5483844692535054,1,0
0.3677919010770534,0.5489702106895388,1,0
0.3143751447492054,0.5507786556870405,1,0
0.5507786556870405,0.5527702334204657,1,0
0.4549330603163855,0.553196333863573,1,0
0.5210159874917242,0.5537751921849713,1,0
0.1937707339350002,0.5555529525444417,1,0
0.3921950922845666,0.5624849985390272,1,0
0.515203789173251,0.5624849985390272,1,0
0.1877993305508405,0.5630352196570555,1,0
0.3895794980793398,0.5641357581336915,1,0
0.2707914976491206,0.5641357581336915,1,0
0.4811071635258914,0.5646961139128863,1,0
0.3860102107409995,0.5664811597099362,1,0
0.2646355299266817,0.5664811597099362,1,0
0.4786037588998851,0.5673428999677902,1,0
0.387836535613325,0.5675689867135214,1,0
0.4822817663826032,0.5676369607919171,1,0
0.3895794980793398,0.5683895667832288,1,0
0.4822817663826032,0.570890485958201,1,0
0.4185980038831735,0.5714457602848395,1,0
0.2826385249948864,0.5714457602848395,1,0
0.5340578200300092,0.5758324438597974,1,0
0.4100002819822063,0.5770261265670279,1,0
0.2299506021210635,0.5770734007344207,1,0
0.2459329520258908,0.5777815367680309,1,0
0.4924344979501324,0.5790145164472332,1,0
0.4840162685981857,0.5790145164472332,1,0
0.4124842804718243,0.580421981218852,1,0
0.5382174130498717,0.5812365598329688,1,0
0.4986640879389084,0.582724418773726,1,0
0.4884787192973339,0.5829948533012788,1,0
0.3918839757923686,0.5841786418888616,1,0
0.3573568929036664,0.5863741210605561,1,0
0.4541820327073836,0.5874462152169925,1,0
0.3178768659459314,0.5888123798169214,1,0
0.5651037231519428,0.5917481845755247,1,0
0.3513168595564321,0.5920230879440107,1,0
0.2689613713105026,0.5930189233993427,1,0
0.4053265768234779,0.5930189233993427,1,0
0.5837005146912929,0.5933182073662984,1,0
0.4333430318401872,0.5933182073662984,1,0
0.4587993867616545,0.5945660227569887,1,0
0.2592181369811558,0.594777096410518,1,0
0.2125884983527701,0.5948410865489305,1,0
0.2613460499187339,0.5948410865489305,1,0
0.2340536631934632,0.5967737444716423,1,0
0.5087583541484569,0.5978083420660167,1,0
0.371973242842342,0.5980425566825514,1,0
0.1651692038214882,0.6002992350287718,1,0
0.2351685935456424,0.6028339062312327,1,0
0.1437472800920303,0.6046881997291091,1,0
0.2279711556524939,0.6064547803076966,1,0
0.4094495775780651,0.6087494186027296,1,0
0.1700108971112853,0.6097278431907809,1,0
0.260877235282264,0.6102307409826074,1,0
0.3579508943757811,0.6104482436411717,1,0
0.5409703287843516,0.6106235431010701,1,0
0.3999861074006569,0.6115453760200109,1,0
0.5247630804460184,0.6115453760200109,1,0
0.3620436422552617,0.6145771527796364,1,0
0.4299640233447435,0.616161023763817,1,0
0.3507973612474526,0.616161023763817,1,0
0.2616263184693949,0.6195910662543462,1,0
0.4100002819822063,0.6198632251562347,1,0
0.2949552225342891,0.6200125587308403,1,0
0.387836535613325,0.6219713606734757,1,0
0.3310738827887828,0.6219713606734757,1,0
0.5075817552125451,0.6240191269217725,1,0
0.2328616545381922,0.6240191269217725,1,0
0.2275690778754289,0.624318445127238,1,0
0.2183844765902013,0.6244139965837392,1,0
0.5210312968871554,0.6289847666802119,1,0
0.2089257294026482,0.6289847666802119,1,0
0.2198191633325246,0.6292045319048557,1,0
0.3310738827887828,0.6338589607191342,1,0
0.2291648209905268,0.6338589607191342,1,0
0.2139736935064852,0.6338947460942209,1,0
0.2371924170707265,0.6353956068752473,1,0
0.2568528477824398,0.6378185251917518,1,0
0.4496049157142096,0.6379451445114616,1,0
0.5382174130498717,0.6426247307243383,1,0
0.3950921682073895,0.6426247307243383,1,0
0.2139736935064852,0.6437140828368146,1,0
0.3935328121896524,0.6453256374198822,1,0
0.1331679909268991,0.645410218857606,1,0
0.3198013993683013,0.6484382230996002,1,0
0.4319903864477857,0.6512418868150722,1,0
0.5819874463980845,0.6537184594960832,1,0
0.3415238627451549,0.6541376423983902,1,0
0.4537744447792132,0.6541376423983902,1,0
0.4544199732902341,0.6545719687734765,1,0
0.2342402804966608,0.6548789616777912,1,0
0.2529394272069015,0.6561566300684918,1,0
0.2293215011824445,0.6561566300684918,1,0
0.3486215099599125,0.6563309075620534,1,0
0.3793556392557138,0.656758224248715,1,0
0.6001532600666082,0.6568591719391929,1,0
0.193194829917779,0.6568591719391929,1,0
0.2750522149657997,0.6571507836078533,1,0
0.2852863821203832,0.6591517717117399,1,0
0.1918838178895886,0.6600668585876514,1,0
0.205902128213445,0.660573389595764,1,0
0.2154996404603022,0.6617465448265558,1,0
0.232599126105587,0.6620464781806407,1,0
0.3039031356214349,0.6620464781806407,1,0
0.3137728293294251,0.6642590079992585,1,0
0.1995404172437606,0.6648101902635212,1,0
0.2244371185374682,0.6654510538157469,1,0
0.2375282262788385,0.6656171867069165,1,0
0.6146348027468613,0.6685320058377209,1,0
0.2177045646150429,0.6688182371050078,1,0
0.3591356735231134,0.6712953198523891,1,0
0.2043843771980131,0.6720662111999903,1,0
0.176068750317125,0.6738169556382181,1,0
0.5711309240180276,0.6743327480353416,1,0
0.2250248728594086,0.6763874301912374,1,0
0.2043843771980131,0.6775755693190367,1,0
0.5270142851138719,0.6776991821197621,1,0
0.6537184594960832,0.6779848706004407,1,0
0.2244371185374682,0.6779848706004407,1,0
0.201034305411155,0.6784296788942393,1,0
0.1848731071895913,0.678579382446994,1,0
0.2134499241229972,0.6791633182918506,1,0
0.1545301755127119,0.6829602006974498,1,0
0.5527702334204657,0.6832369081949664,1,0
0.391498101174536,0.6849002787766233,1,0
0.2737546422793414,0.6859963131354356,1,0
0.4100002819822063,0.6874251726589536,1,0
0.3591751071184614,0.6906161405116233,1,0
0.1680000586251619,0.6932062093017287,1,0
0.6115813323214695,0.6946883613330377,2,0
0.183015426620136,0.6954132964117049,1,0
0.332906033613043,0.6954132964117049,1,0
0.603908265775698,0.6972723716892457,1,0
0.3591356735231134,0.6980921374082665,1,0
0.2564528907098967,0.699631088099285,1,0
0.1890514718600997,0.7003774691017693,1,0
0.3861577023001901,0.700665803699916,1,0
0.2981712150076863,0.700665803699916,1,0
0.2036284780608306,0.7006873038642714,1,0
0.2438932992390791,0.7017000768171012,1,0
0.2290549800589857,0.7025030653633718,1,0
0.2619075739952881,0.7031057021060584,1,0
0.2332874580647203,0.7057332889770439,1,0
0.2014939191565203,0.7057332889770439,1,0
0.6610166465442641,0.7065782926911169,1,0
0.6591517717117399,0.7065782926911169,1,0
0.1819645911910613,0.7065782926911169,1,0
0.6571507836078533,0.7076854261318847,2,0
0.1735032455430613,0.7089260954167615,1,0
0.1670734637282163,0.7095519010217828,1,0
0.2619075739952881,0.7113870664925778,1,0
0.1762168705757172,0.7122299962149115,1,0
0.522506728552393,0.7125519168170614,1,0
0.532359874531619,0.7128579445095664,1,0
0.255816675583544,0.7128579445095664,1,0
0.2177045646150429,0.7145100745222417,1,0
0.1316404837136252,0.7200558929529586,1,0
0.1741741118955836,0.7219628017811122,1,0
0.6194855140291118,0.7257769869495911,1,0
0.4533856028199703,0.7257769869495911,1,0
0.3860102107409995,0.7287313589609564,1,0
0.6920990746124712,0.7287313589609564,1,0
0.1534127930989486,0.7293501366893351,1,0
0.6980921374082665,0.7307106169844627,1,0
0.3486215099599125,0.7310875814028285,1,0
0.2613460499187339,0.7360779293319267,1,0
0.5101059273050185,0.7373524078035834,1,0
0.2167617640165144,0.7373524078035834,1,0
0.3200239762527985,0.7384240143789788,1,0
0.1843421203675999,0.7434308107579968,1,0
0.1773841345586093,0.7437003554563801,1,0
0.157757223202437,0.750808713591583,1,0
0.1331679909268991,0.750808713591583,1,0
0.391498101174536,0.7547841459611156,1,0
0.3200239762527985,0.767487934828657,1,0
0.1709522914108066,0.7682357117326016,1,0
0.1846195560616048,0.7726244320054249,1,0
0.5665532951387308,0.7751039527526355,1,0
0.3359436982692444,0.7769914249635418,1,0
0.2060890360923432,0.7810058496365259,1,0
0.7453050074414886,0.7825940291242133,2,0
0.6972723716892457,0.7844107314101731,1,0
0.2342402804966608,0.7849162480134916,1,0
0.4124650899900541,0.7856500153078565,1,0
0.6005873893955661,0.792157756596364,2,0
0.7735167648910141,0.8014832368714572,2,0
0.6704121414281126,0.8033924812832196,1,0
0.7928570314210696,0.8035686934128167,2,0
