,Birth,Death,Dimension
0,0.051553705019981244,0.11028904113004712,0
1,0.29576155227783796,0.40898362542031164,1
2,0.48850901291763416,0.6270142402774285,1
3,0.6826447499073193,0.7011945070521117,1
4,0.35166227926031113,0.7041807976530128,1
5,0.5849468704494026,0.7178459556572033,1
6,0.5417368958115812,0.7197038838809664,1
7,0.8179437661014962,0.8626889229322865,2
8,0.84340356098784,0.8927712501667828,2
9,0.7987580884353461,0.905976105842293,2
10,0.7920453603867947,0.939421986787186,2
11,0.019825007491528823,inf,0
12,0.24056223006522048,inf,1
13,0.25253099037351034,inf,1
14,0.28545944379357013,inf,1
15,0.728846811816219,inf,2
16,0.7505860519890426,inf,2
17,0.7751846272933407,inf,2
