,Birth,Death,Dimension
0,0.06110202229952677,0.06795473668765484,0
1,0.06475129917350086,0.0749246968020818,0
2,0.0442387980748864,0.09537815349376111,0
3,0.04564989695489041,0.10470310353797974,0
4,0.09988995479527507,0.11065495635006661,0
5,0.077208607249731,0.11283579865304938,0
6,0.04131717731225748,0.11790863874877355,0
7,0.0030634729211336253,0.11968474562141274,0
8,0.11509841244514674,0.1332294021398932,0
9,0.04863234883777112,0.1332294021398932,0
10,0.040000312693311835,0.1340288258300657,0
11,0.05557148074239848,0.13526027819735764,0
12,0.019653810451452536,0.138639336808986,0
13,0.1401585360781712,0.14511630696677702,0
14,0.016750202067929543,0.1453316380548041,0
15,0.1101194831015001,0.1490943159099949,0
16,0.0012281426914690918,0.1502463000832217,0
17,0.05003840575131624,0.15645671450416487,0
18,0.08563022633876471,0.16395934326060535,0
19,0.11736897464382878,0.165491718912409,0
20,0.1008636121403198,0.16812691604955532,0
21,0.011074251615943997,0.179837849428643,0
22,0.11171524522289722,0.21546971697756334,0
23,0.05887663133589982,0.2198598403735137,0
24,0.01750612696699938,0.27477008998869157,0
25,0.0012852991386055335,0.2832275036816543,0
26,0.27477008998869157,0.28339811241516466,1
27,0.2583897454314503,0.29980155664236485,0
28,0.29980155664236485,0.31476214233315614,1
29,0.2314603084960274,0.3147955835007219,0
30,0.32085069053093773,0.3282516540761926,1
31,0.2753577845297328,0.3282516540761926,1
32,0.2997866188999515,0.3472679020569094,1
33,0.04705415493564946,0.35897143627711947,0
34,0.35248571091823,0.38022186034181504,1
35,0.32085069053093773,0.38022186034181504,1
36,0.39227330293352913,0.4020897856347172,1
37,0.39227330293352913,0.4081546089220778,1
38,0.25026364761622777,0.4119372697905136,1
39,0.3020704185837767,0.4119372697905136,1
40,0.20615807536469077,0.4119372697905136,1
41,0.13662656043716914,0.4333007422643739,0
42,0.3738925111585223,0.43683082933940576,1
43,0.35897143627711947,0.4416358051300212,1
44,0.43683082933940576,0.4627183747705812,1
45,0.4282230309246967,0.46501817590429684,1
46,0.2832275036816543,0.4943337658526328,1
47,0.3091631196246438,0.5043703202382761,1
48,0.4684875732417154,0.5193469105187569,1
49,0.5020499037049457,0.524383053692171,1
50,0.4187574476937771,0.5632085909215206,1
51,0.5593346544002563,0.5672225398807917,1
52,0.39227330293352913,0.5672225398807917,1
53,0.5280661866882809,0.5672225398807917,1
54,0.5724001705946428,0.5732009218553593,1
55,0.5020499037049457,0.5758818894606278,1
56,0.4684875732417154,0.5861920848345764,1
57,0.30831188774441975,0.5861920848345764,1
58,0.49365687620107923,0.5872649138218025,1
59,0.4346019048306997,0.5913326694728235,1
60,0.32557458882242685,0.5913326694728235,1
61,0.30698145577134883,0.591364526827057,1
62,0.3020704185837767,0.591364526827057,1
63,0.27477008998869157,0.6000527312199102,1
64,0.3035512430880746,0.6107500882223722,1
65,0.38849621660621503,0.6187871820958998,1
66,0.12271691759119696,0.6193611497446277,1
67,0.48097085579905885,0.6195623613298578,1
68,0.6128316075018613,0.6230045157159833,1
69,0.5978077831829922,0.6230045157159833,1
70,0.6217604954868354,0.6237627523441098,1
71,0.3141922104913204,0.6256379438653996,1
72,0.25949089002352776,0.6256379438653996,1
73,0.576771584296817,0.627412305218303,1
74,0.4943337658526328,0.6283188416175339,1
75,0.3141922104913204,0.6283188416175339,1
76,0.267127771898667,0.6287761143192663,1
77,0.5097449740709934,0.6337284595492254,1
78,0.29607487508667474,0.6345318343679608,1
79,0.27814041765941055,0.6401531678325595,1
80,0.385134459854406,0.6481189905109477,1
81,0.36797177746459275,0.6495539070503029,1
82,0.48983017432873477,0.6561367785421814,1
83,0.27814041765941055,0.6586624603825857,1
84,0.4658517064341463,0.660790851352539,1
85,0.36037232381680295,0.6658596761385317,1
86,0.6623775900565738,0.6672030185387512,1
87,0.4649678600499242,0.6806538481113549,1
88,0.2967763928867244,0.6840634621992376,1
89,0.25026364761622777,0.6840634621992376,1
90,0.23076932822755758,0.6958850237315529,1
91,0.6603601333811738,0.697293228910393,1
92,0.6561367785421814,0.6984005396025638,1
93,0.4630555760992022,0.7058829682136049,1
94,0.24718364681976046,0.7072279949271763,1
95,0.6603601333811738,0.7089948110369301,1
96,0.40441028344057117,0.717272785146387,1
97,0.23076932822755758,0.717667848942272,1
98,0.5075767621465165,0.7224006581209028,1
99,0.4778135057597781,0.7266402948584318,1
100,0.20615807536469077,0.7285909593458456,1
101,0.4957966394306629,0.7321547336099056,1
102,0.5354036365540614,0.7382583995499661,1
103,0.32338074806233374,0.7600297961192599,1
104,0.40441028344057117,0.772435602969031,1
105,0.31306149600425626,0.7820023611072444,1
106,0.5459209800002233,0.7835728561433275,1
107,0.7515129265429024,0.7867912126080874,1
108,0.4936252559128138,0.7887983944262931,1
109,0.4936252559128138,0.7887983944262931,1
110,0.2753577845297328,0.8234798367088704,1
111,0.6344381161194738,0.8407109591165888,1
112,0.8006742926184323,0.8448298578595859,2
113,0.40410714462979835,0.8480386930683362,1
114,0.4957966394306629,0.855845302148348,1
115,0.4550472434172276,0.8607022736102544,1
116,0.7282922486304332,0.8616928152877936,2
117,0.8067972624025495,0.8672493874339857,2
118,0.5784088094230988,0.8676002272199326,1
119,0.7492868936902178,0.8708563758433538,2
120,0.8422232609959073,0.9015632814505642,2
121,0.8770260808261595,0.9033441464298507,2
122,0.7492868936902178,0.910477574493391,2
123,0.8723382144220927,0.9344962089644571,2
124,0.897785449991452,0.937954368220768,2
125,0.9334404300524526,0.9404556168006595,2
126,0.9228829029684779,0.9420413091302193,2
127,0.8928994369053267,0.9432986225584705,2
128,0.9306394308069046,0.95064694486786,2
129,0.8067972624025495,0.9528842783706788,2
130,0.8243586168453471,0.9539954526812221,2
131,0.8391600336844736,0.9541568243007,2
132,0.9542174005558137,0.954602027949433,2
133,0.8801160066112862,0.955575939417618,2
134,0.8480386930683362,0.9604319198453997,2
135,0.8223249420048219,0.9605730741815928,2
136,0.8741342325109884,0.9611798485774795,2
137,0.7313584033560315,0.9655803855574008,2
138,0.9168576656586764,0.968294913927088,2
139,0.8407109591165888,0.9718179012783339,2
140,0.7942912785402129,0.9746219786341785,2
141,0.87239426626566,0.9781467104852818,2
142,0.9118115094831204,0.9825157052484937,2
143,0.8676002272199326,0.9853570806688067,2
144,0.9312887689221697,0.985414850726043,2
145,0.9565061640555341,0.9903039678363111,2
146,0.8723382144220927,0.9919480598260153,2
147,1.0855958528011023e-05,inf,0
148,0.1502463000832217,inf,1
149,0.18209809004571698,inf,1
150,0.2784641529355557,inf,1
151,0.8013295296193405,inf,2
152,0.8273072687661809,inf,2
153,0.8422232609959073,inf,2
