,Birth,Death,Dimension
0,0.02625935506703936,0.26780297681697685,0
1,0.08233603918827792,0.2878727673635688,0
2,0.4175092652342657,0.47177072536512854,1
3,0.533911692560109,0.5356181668678203,1
4,0.6102724847228411,0.70302051061837,1
5,0.6021780671589985,0.7042129746014225,1
6,0.45787556623939674,0.7364752384851175,1
7,0.42484964812385373,0.7364752384851175,1
8,0.40950428747685486,0.7598996902461271,1
9,0.87760301403697,0.9590682289553363,2
10,0.8964670722220501,0.9651443118602009,2
11,0.0012445070782529655,inf,0
12,0.3543701555385532,inf,1
13,0.3590026602328177,inf,1
14,0.4175092652342657,inf,1
15,0.8259332058844051,inf,2
16,0.8681748976823589,inf,2
17,0.8915146723789881,inf,2
