Size,1st 0-dim birth mean,1st 0-dim birth var,1st 0-dim birth min,1st 0-dim birth max,1st 1-dim birth mean,1st 1-dim birth var,1st 1-dim birth min,1st 1-dim birth max,2nd 1-dim birth mean,2nd 1-dim birth var,2nd 1-dim birth min,2nd 1-dim birth max
119,6.33507416030859e-05,3.400918359156839e-09,6.64808728068067e-08,0.0002650363958117,0.40302100930042406,0.00016778034937240703,0.3757444539135781,0.4376697375814543,0.4153896067263876,0.00013063649865222308,0.3929837952262547,0.4476053692017159
120,5.529003315952632e-05,3.36783175021705e-09,1.1227051428530643e-06,0.0003306062614623,0.3996958071009435,0.000141528982223373,0.3683774859026213,0.4343724026466617,0.4107214356462292,0.00013841094070083531,0.368488626021519,0.4365562687972857
121,7.579795706438012e-05,6.405340267631956e-09,1.3485824299497295e-06,0.0004494409330321,0.4015856177924681,0.00012120679210383144,0.371010414141656,0.4297941272249013,0.4149139849170205,0.00013013108804980125,0.3841871655025267,0.4439177592264008
122,6.921654657061091e-05,5.611325594832404e-09,1.1235998476077924e-06,0.0005150225938079,0.40192237806194336,0.0001329820343573836,0.3579460340566283,0.4305207978081471,0.4135854875287375,0.0001081718993314892,0.3786221498347962,0.4325017101707226
123,6.428335850280269e-05,3.781043488840225e-09,9.126052181729348e-07,0.000313138445861,0.4012663084099832,0.0001228355475368773,0.3662943724876863,0.4308853845980052,0.4126307605781004,0.0001221098944644368,0.3823568282633348,0.4523702309227734
124,5.435261176259421e-05,2.6103777315511724e-09,5.03865324685826e-07,0.0002535515438246,0.3991630440585913,0.0001071448874079267,0.371365875420244,0.4276407556934803,0.4107899100160642,0.00014283330373746135,0.3779861202737148,0.4441010308652051
125,6.844272681439021e-05,3.6322556831738492e-09,8.391599668478023e-07,0.0002975328839661,0.40210602233406717,0.00010340608011719091,0.3804563069637953,0.4294297672173285,0.4145364893579226,0.00011855261983397008,0.392606814569082,0.4462204104784023
126,6.338616497371117e-05,3.5102899000169273e-09,8.453531511465329e-07,0.000334772719476,0.40164407161731674,0.0001483954425167494,0.370839996749904,0.4448074482718903,0.41223008913208126,0.00014508125235628103,0.3857711062341463,0.4466750968112303
127,5.562452118056248e-05,3.0097563247380834e-09,7.250879356934803e-07,0.0002463292176542,0.40122782322334416,0.00011281485253481677,0.3694055199710992,0.4241512018648169,0.41257321034341954,0.00014583350737689074,0.3846253541343576,0.4485822647725533
128,5.65007346195337e-05,3.5454350352613506e-09,2.912871900351277e-07,0.000282020925043,0.40203404689098576,0.00013364416645406116,0.3784880580521237,0.4348382599555345,0.4139061245136094,0.00011070259973815841,0.3826101607614889,0.4509061445007151
129,5.9813240413019406e-05,2.7403010876001628e-09,2.248317225728158e-07,0.000290116812448,0.40107524539171957,0.00011726283495136815,0.3762700889021472,0.4275977129842816,0.4119222157643094,0.00015542150659032095,0.3860244335301342,0.4538716981229608
130,5.5183912896606734e-05,3.251603118925022e-09,4.3146632600077346e-08,0.0003642495101728,0.40145351584586914,0.000120660026451531,0.3717117292323428,0.4278823113857315,0.41239375746294465,0.00010281711602659639,0.3849329806324305,0.4399442230441612
131,6.697091512019736e-05,3.1548573229430355e-09,3.807819018986081e-07,0.0002479724865724,0.40080910168067496,0.00011744161182066034,0.3606939875710601,0.4227340657457098,0.41106655218009713,0.0001340770206935658,0.3845142788330945,0.4437454035466189
132,6.093090384134222e-05,5.099736093360251e-09,2.29874396184826e-08,0.0005061943717549,0.4029498914924931,0.00010588358566204341,0.3731323707454508,0.4309981622148,0.41314543585971886,9.241606716971683e-05,0.38959084608906,0.4384796321031506
133,5.587922235529483e-05,3.3642570191493565e-09,1.8681769919925986e-07,0.0002622117999157,0.4019864023163817,9.149246965001801e-05,0.3812727777662578,0.4306272517772892,0.4117165884477066,0.0001356488265900405,0.3825502414280564,0.4412300496024741
134,5.167495582976099e-05,2.597257200708617e-09,1.2527006876261737e-07,0.0002147130114338,0.40260717800181467,0.00012058799740426144,0.3756976124045248,0.4287665917463408,0.4153475532786628,0.00014886278740489005,0.3837922300248163,0.4660427303343256
135,5.7647577393187026e-05,2.5014434758536846e-09,1.5139758013926752e-06,0.000220245076966,0.40362649175199655,9.90504416541567e-05,0.3665470649335891,0.4228096692702452,0.41367097522706536,0.000115809578602331,0.3911464009268206,0.4515242688608375
136,3.9275230092336385e-05,1.2849967002889164e-09,2.422342509911246e-07,0.000155428804997,0.4017248248240645,0.00011166552826846079,0.3729081419455929,0.4327152585480149,0.4126119286336376,9.788339070250167e-05,0.3868862084286654,0.4346989436337254
137,5.358832581781742e-05,2.705018131772128e-09,3.8334634944181545e-07,0.0002015329128893,0.4002360411554099,0.00011461436212381207,0.3707044725099268,0.4341105570661175,0.40999959590525265,9.205301423171327e-05,0.3893458116869598,0.4341255143196086
138,6.111497713783134e-05,3.072148995652192e-09,1.7901370608086609e-07,0.0002767525477304,0.402845903265777,8.502692602286525e-05,0.3781013060065589,0.4225084354731769,0.4124502631042189,0.00010317423565892523,0.3825207538050645,0.441034419570477
139,4.6416699575480645e-05,1.9519841990970523e-09,1.453958000552369e-06,0.0001922803992751,0.40134817727471656,7.216699682684565e-05,0.3790763316170333,0.4198331631797739,0.4110929045807661,7.849183261100791e-05,0.393867687977677,0.4304185980344607
140,5.0598011802527806e-05,2.017711055276295e-09,4.091721081955768e-07,0.000233370067628,0.40002928204394506,0.000116561495136735,0.3737833140466985,0.430630001549767,0.41119816686538824,0.000126248994175035,0.3885738869554797,0.4458799581086338
141,5.6386678914555385e-05,2.274434003187709e-09,2.73933397854087e-06,0.0002128090695379,0.4018193286236598,0.0001024804886511501,0.376731833989039,0.4237624359682805,0.41078392026077215,9.719277091901729e-05,0.3825018089568288,0.4377264986184904
142,4.345281007137319e-05,1.401516168933102e-09,4.582428898558533e-07,0.0001897525916538,0.4026826228748009,0.00010043010051663588,0.3791251509536634,0.4339890164472998,0.412387954783742,0.0001194313851385317,0.3869797079578198,0.4390180366661785
143,5.326507047325149e-05,3.608751337486345e-09,5.565898633097532e-07,0.0004239949797365,0.40384082406324123,0.00011962315079476763,0.36882304715904,0.433913911499477,0.4140140602640099,0.00010521971537890662,0.3870376802635882,0.4403059908176592
144,5.601785891895586e-05,2.745489877573963e-09,2.9043530436201337e-07,0.0002772458317629,0.40289748427713745,9.161528138095869e-05,0.3719788674187857,0.4294936085907188,0.4131196179067701,8.196046701141314e-05,0.3875086768946333,0.4351266201125021
145,4.648523259132788e-05,2.612473330219187e-09,3.217920960807419e-07,0.0002589486249542,0.40347139294853945,0.00010339855342470617,0.3801056019347854,0.425747565263346,0.41238575811781425,8.642030908635466e-05,0.3897334741394597,0.4359192953931458
146,4.515887893141234e-05,2.4102753541400136e-09,4.231653952802006e-07,0.0002563407078995,0.40192442726948946,0.00012664939220896715,0.362262435340569,0.4238240938910163,0.4124929937525956,0.0001327041129906615,0.3905925028685659,0.4496367507859715
147,4.464232769644298e-05,1.9220489958519917e-09,5.192158483158238e-07,0.000203091914924,0.4006795750527426,0.00010493055601507429,0.3740599045597358,0.4260404345434005,0.41187792173888904,9.586014415373502e-05,0.3887011429526522,0.4417813724387232
148,5.22604213999183e-05,3.3279295912589864e-09,2.4684077104542013e-07,0.000351946085526,0.40278533743155864,9.297934602723745e-05,0.3714915698422952,0.4270685305095288,0.41288559768679794,0.0001136998072341541,0.3854503743596923,0.437401667035558
149,3.8960630782703285e-05,1.988608037875566e-09,2.199122195456482e-08,0.0001867635294482,0.4021738056246059,0.00010096832620033015,0.3765569131817504,0.4291336735127554,0.4116427957668281,9.689289342182261e-05,0.3856028667773004,0.436684405062544
150,5.492358976219099e-05,3.1633871381032904e-09,6.306033927261367e-07,0.0003178003539392,0.4027373455543472,9.051523716171435e-05,0.372869278572241,0.4245069825217393,0.4121096416926652,7.346771624855163e-05,0.3885125447623286,0.4363652617396054
151,4.3017525892336716e-05,1.7194086030993183e-09,2.903625327954629e-07,0.000180722604424,0.4034652262721849,8.373365863367831e-05,0.3762054061367483,0.4244684426762768,0.4138583164696601,0.00010003942341015758,0.3802875914985163,0.4360833435850992
152,4.346546401252143e-05,3.125272825935716e-09,4.4522022546455997e-07,0.0004059211252963,0.4019187695292397,9.141691064550695e-05,0.3769569019063417,0.4223082855369998,0.41095678018411447,0.00011418582959943691,0.3891587211126907,0.4427090787502917
153,4.300547512184273e-05,1.8555775314409586e-09,1.4144280147121438e-07,0.0001964347705731,0.40224963928615487,9.847119811235837e-05,0.3716320618831761,0.4327338504161186,0.41210070848960456,8.549207467085446e-05,0.3929720051478717,0.4466546472451108
154,3.941145395198761e-05,1.093923717238577e-09,1.1068972053385195e-06,0.0001511679773172,0.40019798499258796,0.00010548369837576426,0.3651474599404916,0.4207560426891507,0.41052826925294966,9.700839134709453e-05,0.3857314313908779,0.439758398776874
155,4.62234913256358e-05,1.6624211839323798e-09,4.92324446765835e-08,0.0002016459545586,0.40139034290849496,8.777482840831513e-05,0.3784684834760921,0.4304662806975137,0.41196833242809233,8.303409132902105e-05,0.3920872736274658,0.4361056158518555
156,3.875242204989019e-05,1.457946156891301e-09,5.790685811968288e-07,0.0002468069772928,0.40160123098615297,8.169956115545142e-05,0.3762494056466995,0.4211525414719883,0.41201937237660224,7.99733775047035e-05,0.3946392154595729,0.440296690830494
157,4.470495087266333e-05,1.6244521485937596e-09,2.4749843474669575e-07,0.0002349262684644,0.4014961237328254,8.387810025366236e-05,0.3776671334097227,0.4200669074205427,0.4106963406116032,9.634282027480832e-05,0.3910858102508038,0.4379812651383028
158,4.038258670873649e-05,1.3639670854469591e-09,8.498754975327927e-07,0.0001844767028849,0.4019453467642757,7.694857903465414e-05,0.378312742793256,0.4249040785605582,0.4112621169667702,9.579738291659515e-05,0.3900758286524883,0.4408441621491422
159,3.758251804931485e-05,1.334402361420714e-09,1.848621785649485e-07,0.0001843843530953,0.4041105908846145,8.433923110757629e-05,0.3820279973284121,0.4265659298609191,0.4124683474331302,8.073979584559396e-05,0.3919353665420402,0.4375969820946263
160,3.860854611015495e-05,1.2991307831074409e-09,1.4110478208095858e-07,0.0001616076353202,0.4011674167301691,8.333742252339441e-05,0.3751997106152012,0.4174164258859079,0.4118836724937956,8.105229874966582e-05,0.3818297654537929,0.4408078359759584
161,3.598922552896663e-05,8.642132855294949e-10,6.899086846257063e-08,0.0001393122279588,0.4014472131355005,9.372564890898e-05,0.3703966630577368,0.4301618672679679,0.4120152761912141,7.882940681575427e-05,0.3918041270049032,0.4339438761078973
162,3.7768815122562724e-05,1.3614978579730502e-09,6.502462014390531e-07,0.0001586185867089,0.4015416138724184,6.545102189234855e-05,0.3762709464081557,0.4207833960969298,0.413278295558778,6.969887466462147e-05,0.3935737089387768,0.4323092245852992
163,3.749558556836502e-05,1.5628791063114466e-09,2.718526068701266e-07,0.0001854575997811,0.4017557930272529,7.582903387170135e-05,0.3833219140617357,0.4252897313124805,0.4126586857495714,0.00010540650457016377,0.3891159105945936,0.440460198882099
164,3.1859781226352625e-05,9.34328908735347e-10,1.7945335850644287e-07,0.0001690866739546,0.4030795036808433,8.74271544963245e-05,0.3811177554662269,0.4261117596769874,0.4123207941620394,8.372276437833971e-05,0.3915466705154483,0.4332630761526409
165,4.077743388265187e-05,1.450683261293336e-09,5.519207668669424e-08,0.0002232848694667,0.40339415727957734,7.978043574848697e-05,0.3803515611137922,0.4208085835291175,0.41207097736952775,7.681861974029503e-05,0.3933514248772605,0.433674529777397
166,3.09576368506816e-05,8.353938906295794e-10,1.769147064401011e-07,0.0001364222312133,0.4014235629945288,6.264913538855798e-05,0.3757707274524554,0.4198785561813746,0.41163162933809205,6.88763820913628e-05,0.3815574099876772,0.4306955270631476
167,3.1613067162840174e-05,1.0282723517517075e-09,8.549968777415985e-08,0.0001754993491359,0.40296646723573337,8.16490726269406e-05,0.3787636221161552,0.4270283325440056,0.4113324246022334,9.320320193776658e-05,0.386295767651837,0.4411168067004261
168,4.022106332954377e-05,2.4180738676824883e-09,2.1852522125165308e-08,0.0003285932602991,0.4033814297041022,5.740469529393675e-05,0.3840655162423325,0.4218795259224639,0.41361172092302484,0.00010371431661073511,0.3935804828712368,0.451012185111174
169,3.169607697427596e-05,7.263367721593773e-10,1.1344408012980979e-07,0.0001148305612512,0.4032090732716857,6.604803238508863e-05,0.3848707817429277,0.4241381344122916,0.41136422322340604,7.562161475980715e-05,0.3936295437963891,0.4395475236484109
170,3.205929329573969e-05,6.901161423801256e-10,2.1191201793335782e-08,0.0001132554090615,0.4028565539299126,7.582149431924586e-05,0.3811374772838785,0.4202287478925165,0.41091008583339295,7.022976013439188e-05,0.3884391784867556,0.4305136716771424
171,3.2985235516486186e-05,1.1794871426708091e-09,1.0156666013783069e-06,0.0001742634005902,0.4026320665950765,8.33168991812856e-05,0.3780527899141304,0.4254341154038337,0.41190996910669087,9.409144270372245e-05,0.3934134016406011,0.4353530203298027
172,3.557486739099388e-05,1.1861252349512897e-09,4.587360074026492e-07,0.0001738564129203,0.40276237011360194,7.991827407673645e-05,0.381408996215861,0.4205703712194238,0.41285974026826755,8.756994206043804e-05,0.396321978929847,0.4442219369366846
173,3.553001695125822e-05,1.1113910039146907e-09,1.3160410228252317e-07,0.0001511847150352,0.40294491304825414,9.843766664352895e-05,0.3773782785200273,0.4353896273727865,0.41210290592100585,6.620085249633764e-05,0.39033495494403,0.4355804125618085
174,2.7801020881727022e-05,8.237269807196836e-10,1.0731429844756947e-07,0.0001564177238425,0.4023126969127952,8.791529723589326e-05,0.3746825025945689,0.4309486366478924,0.41209888295699576,7.303851377365738e-05,0.3906323197414462,0.4333879063029626
175,2.854660174049006e-05,5.633957265135184e-10,9.884651752667396e-08,9.425655235661969e-05,0.4037940626867966,7.410863158721341e-05,0.3778750718738625,0.4232999654737474,0.4119673649600162,7.291600637202246e-05,0.3915198270896448,0.4312874823486752
176,3.160269442741133e-05,1.0639619864750727e-09,4.3647666814194963e-07,0.0001790478263744,0.4038282995725372,7.545176534770463e-05,0.3795712779305155,0.4234748897829178,0.4129710186421204,7.275528142989807e-05,0.3926585991851621,0.4330611612508879
177,3.967358630235691e-05,1.5004342632595349e-09,2.3437427998374005e-07,0.000207777267456,0.4029595653126868,7.751290090421198e-05,0.3783153700859161,0.421384023678875,0.4128296298699981,6.63381281132343e-05,0.3850276054087671,0.4333914596060919
178,3.2729554889118816e-05,8.557224055212822e-10,2.7525422185981085e-07,0.0001288476630451,0.4028551604540466,9.369049941474557e-05,0.3786184561992275,0.4360167428243482,0.41215064831153714,8.855304654771007e-05,0.3912525717537811,0.4360427041526459
179,3.2667013653699926e-05,1.4902388149065172e-09,8.045497683628611e-07,0.0002822146496422,0.4033609762563885,6.869592499484911e-05,0.3789943037358997,0.4209622192922926,0.41280847163853357,8.492512059730465e-05,0.3917715231949256,0.445151170305847
180,3.686504388789399e-05,1.1526013963429369e-09,4.02601143534298e-08,0.0001705263157577,0.4023137278659993,5.858489281365151e-05,0.3840287628391868,0.4201753757030479,0.4111821109855336,7.356012876655839e-05,0.3892074284183219,0.4330478890283765
181,3.147086862373375e-05,5.974785120290648e-10,7.030139803632095e-10,0.0001260103700546,0.4036497906237,5.9570174174825435e-05,0.385480619153084,0.420266913211908,0.4122424116343616,6.95035081203456e-05,0.3875936528458856,0.430748326315809
182,3.094430385879326e-05,8.31835576678499e-10,6.795279061666548e-08,0.0001185338372942,0.40090150834214566,7.447351689741096e-05,0.3786876847942506,0.4176287779429626,0.4101837374491246,8.908652668257848e-05,0.3879785259218659,0.4430896046240165
183,2.8453383434563702e-05,5.695964008307472e-10,3.355129247761824e-07,0.0001133249259125,0.4022517482695796,7.81899550257828e-05,0.3773679641274711,0.4207899817841511,0.41143947311801915,6.630305917874466e-05,0.3937981643957384,0.42939508243532
184,2.5855944758829114e-05,5.156038465059483e-10,1.5445303958028236e-07,0.0001044891713677,0.4035221113884445,7.579536089806236e-05,0.3695554415009013,0.4236875027888543,0.4118287403560562,6.440371917839007e-05,0.3923593467985541,0.4348552489848412
185,2.509144284576647e-05,4.613452726986264e-10,1.829047058254929e-07,0.0001032671309104,0.4019867565874794,8.200933091787646e-05,0.3797793569264863,0.4214467381256621,0.41142055368636865,6.270917094940845e-05,0.393574662181909,0.4313819972057582
186,3.0415402414851956e-05,8.461450066977412e-10,1.2682203442970774e-07,0.0001465984065002,0.4028185064845377,6.992609137188396e-05,0.3784206586370924,0.4272222053400855,0.4128933001328129,7.445173295417559e-05,0.3951451087143246,0.4407404881704004
187,3.338978457870644e-05,1.0831902710888737e-09,1.908238170811316e-07,0.0001581111789399,0.4031423671205376,5.884322485663739e-05,0.3843067938374405,0.4227097421658644,0.4118246232810495,6.716830735922801e-05,0.3949162536020476,0.4272910685813693
188,3.239519859580949e-05,1.1240137221437973e-09,1.7931058715614514e-07,0.0001591303167118,0.4040040154005821,9.128536197397884e-05,0.3780546073773256,0.427823994605623,0.4116227195475035,6.785384949943014e-05,0.3942485558928931,0.4310130321459767
189,2.864657157296529e-05,1.0377614826405749e-09,3.243869015623347e-07,0.0001928926802976,0.40429787157280583,5.708818938315638e-05,0.3885038809333637,0.4265416601384443,0.4133489389720961,7.67304303851395e-05,0.3957116383890258,0.4391612392996025
190,2.876830044935277e-05,7.789271741950048e-10,2.2701470703268e-07,0.000151095495026,0.4033527925280984,5.922961474049204e-05,0.3836714704126917,0.4185239778407561,0.41089922663654815,7.263339077626702e-05,0.3928837135399124,0.4348722894016201
191,2.7185752381315563e-05,8.406720003504096e-10,3.736574814006133e-07,0.0001754457794979,0.40262339698652005,5.87368436465009e-05,0.3889180980271612,0.4191188958298706,0.41078506128175,7.471946593757779e-05,0.3905756008850901,0.4345621355238291
192,2.5065823356264158e-05,6.825973863028495e-10,1.5721821478020814e-07,0.0001637068747087,0.40494864023345906,7.757561884053378e-05,0.3805197710539766,0.4285706223242889,0.4135894622116176,9.069351145641413e-05,0.3909974566417309,0.4349779484554852
193,2.609896413380554e-05,6.512873429299718e-10,1.3149002119350328e-06,0.000107763346385,0.4032739765381329,6.765525212338047e-05,0.3840826488502638,0.4236237726845305,0.41179694621307744,6.205013802937858e-05,0.3891464423922041,0.4339128320591918
194,2.708723956429322e-05,6.606620086075927e-10,9.5488742923866e-07,0.0001221484806762,0.4032894482038338,6.957935847862655e-05,0.3858653321046474,0.4231385811110079,0.4117120917640428,7.927080286423459e-05,0.3920439243464481,0.443036857065207
195,2.6743354454260435e-05,5.427862456758989e-10,6.864752832846932e-08,0.000113133909159,0.40307005586675837,6.700137762563937e-05,0.3694189070775541,0.4183422913863841,0.4118968029618679,7.544347189485006e-05,0.3964707047615349,0.4356401895629886
196,2.6149190566859263e-05,6.429402935977736e-10,1.9203659995525868e-08,0.0001242851253282,0.4036679901599034,7.009586953625081e-05,0.3824268023212799,0.4222037161214559,0.4118630608865611,8.089862138505602e-05,0.3872907640671437,0.4345582153398009
197,3.088082275406757e-05,7.024866831398379e-10,1.9809597329167874e-07,0.0001228241441676,0.40417884596823095,6.469836853852015e-05,0.3840900486071904,0.4216913060647417,0.4117491297470034,7.425770248358875e-05,0.3894434467417061,0.4289185235936059
198,2.514996313785825e-05,6.301223147313594e-10,2.3975004315168746e-07,0.0001240503720277,0.4024420981037271,5.379074494851454e-05,0.3838866247412453,0.4210108166780955,0.41079475549435807,6.049814957826472e-05,0.3962692063116338,0.4341268820088318
199,2.459050629684506e-05,6.121194189543251e-10,6.743659719532502e-08,0.0001382267862506,0.4033052154536289,6.044399739304798e-05,0.3778601514211207,0.4211983521538992,0.410340459079877,6.847198852080504e-05,0.3899920165479877,0.4412232998513712
200,2.4598189254281443e-05,5.425505797769441e-10,1.66240258114847e-07,0.0001008903956591,0.4019554043686621,5.7094066554981415e-05,0.3812675451810287,0.4194477253678443,0.4096627346856281,8.823088442825588e-05,0.390741879683857,0.4355862450935943
201,2.521032400335901e-05,5.873088128763242e-10,6.782855266340705e-08,0.0001144714298524,0.40428601707397993,5.46982428462994e-05,0.3821673688525341,0.4197896256514832,0.41156210417642763,4.956426721308491e-05,0.390948358680166,0.427343164382498
202,2.414314220540492e-05,6.04273205037912e-10,1.0624125645897209e-07,0.000111218703186,0.4043931051403639,5.142725747416825e-05,0.3838772254975834,0.4237750231830717,0.4123115963234156,5.257879157271216e-05,0.3895534404806086,0.4272409661107091
203,2.600301877687672e-05,4.2690086921566734e-10,3.157203235515383e-07,8.645015540786893e-05,0.40256904084221795,5.494817917411036e-05,0.3834917149939884,0.4231907537682396,0.4112904103150752,5.02362229618583e-05,0.3941952633739997,0.4331601587849477
204,2.329666381812477e-05,4.044676061239993e-10,4.125862133053104e-07,0.0001176282258441,0.40325212701956764,5.361954119034971e-05,0.3752827873592296,0.4172646037355244,0.4108020016663206,7.092246749678114e-05,0.3932401875344049,0.4336329733916393
205,2.3407697304117887e-05,5.906666396998819e-10,5.3221951734627744e-08,0.0001283065802314,0.4047004924709023,6.420191749100887e-05,0.3780970112571735,0.4243823737433255,0.41206023426546345,5.335766797600007e-05,0.3979070617448205,0.4353074355473098
206,2.039544167173335e-05,3.3837052675700917e-10,3.473674857756848e-07,9.52443720602103e-05,0.4032362678572566,5.244403524901046e-05,0.381683825078467,0.4196951140627862,0.4112089315410962,4.943984229617641e-05,0.3968957496630472,0.436822700999233
207,2.322852145422185e-05,3.994889958010565e-10,1.781489417096438e-07,0.0001004437675193,0.40315983897080865,5.990556960523249e-05,0.3877976426443538,0.4201300151477988,0.4113301523859405,7.21219973448836e-05,0.3878739867061935,0.4370434470548461
208,1.9920600525130673e-05,3.798349359361847e-10,5.475956575962115e-07,9.669004907941758e-05,0.4033132946389449,5.07541505005953e-05,0.3819748026995245,0.4181549062547792,0.4103750292099867,7.228375174128031e-05,0.3879744893697884,0.4337591425427103
209,2.337469871095732e-05,3.89841023834458e-10,2.619844541307259e-08,9.899102440247276e-05,0.4038808700773147,5.340255301202592e-05,0.3837762773782048,0.4228048786242163,0.41059619846982975,5.3523183385124275e-05,0.3895495524668383,0.4265018749935756
210,2.320586052102514e-05,6.282911624575003e-10,1.005022814970502e-07,0.0001488817964673,0.4038760995382272,6.0603976963614956e-05,0.383436210829259,0.4187250149087316,0.41147046652971475,6.216018985647076e-05,0.3894178325528755,0.4317595569193292
211,2.1670678614129037e-05,4.1079715148645156e-10,7.084375164279066e-08,0.0001075905305104,0.4041335891060751,7.383431699962738e-05,0.3818977375791159,0.4232554435871872,0.4121809773996863,5.938888226354746e-05,0.3904859189748607,0.428677574647781
212,1.912240176254354e-05,3.2862323962778285e-10,1.3597560133415953e-07,9.86158245184221e-05,0.4037242439350971,6.611289491642309e-05,0.3848209624000542,0.4227146585543917,0.4126723429989388,5.529628079036457e-05,0.3930732001506276,0.4307128597437283
213,2.342209399063753e-05,5.87935454283435e-10,1.7129365703638655e-08,0.0001094311045164,0.4025150810017669,5.175878297321453e-05,0.384549143514134,0.4240250771930081,0.41072351860263845,7.339379222488477e-05,0.386079067901272,0.4306538616950397
214,2.1030937632544174e-05,4.4175808390316754e-10,2.536639809314068e-07,0.000121391378186,0.4032710955024048,6.107758735766466e-05,0.3758385278391593,0.4228185401884118,0.41106818620867863,6.277561885199467e-05,0.3893294596331303,0.434096666284234
215,2.2133186397958273e-05,6.403268449738721e-10,7.555788328339474e-09,0.0001734386475912,0.4041337988384335,5.127409860341874e-05,0.3672090951413802,0.4164379122405076,0.4113735216861525,4.709690674989841e-05,0.3924246298844844,0.4306846485486322
216,2.3274556534277204e-05,3.8178824148820525e-10,6.639773830752205e-07,0.0001036508040788,0.4039689669952861,4.460643253952205e-05,0.3830006157208006,0.4215445207324692,0.4116026669670728,5.6262428691103474e-05,0.3935204529689137,0.4276791508988724
217,2.1747100807786303e-05,4.771989678934168e-10,2.3405047522295774e-07,8.969724378793398e-05,0.4033342154013799,4.622450192608451e-05,0.3867766294773236,0.4206815924020014,0.41027080431262475,3.606397748892044e-05,0.3962090586184831,0.4232236882066326
218,2.1056685130391717e-05,4.231851525423871e-10,1.335929299406402e-07,8.349265084595103e-05,0.40430008033239134,5.802529045725493e-05,0.3761226037711134,0.4213150715054904,0.4119745103499103,5.690572258033781e-05,0.3913890550538436,0.4316853776288534
219,1.9739427847751506e-05,4.931604514330751e-10,9.081450436099205e-08,0.0001187947328142,0.40347927791016674,6.191359877352501e-05,0.3774126011014345,0.4219237719581846,0.41118572081191984,5.202639122139684e-05,0.3886318279335643,0.4291869529422807
220,2.072781849031662e-05,3.7825653349057066e-10,1.3503993256946958e-07,0.0001023779891471,0.40309667583847636,6.287581160041065e-05,0.3803600954842817,0.4183750837860049,0.4108291318102529,4.356412425006932e-05,0.3937499764272018,0.4291974571388499
221,2.0419758818166975e-05,4.5523662251969607e-10,1.9218046820590478e-07,0.0001409194090553,0.4047637988843058,5.275314655898035e-05,0.3891323135553804,0.4244701095611224,0.4115251300305925,4.9246549935810895e-05,0.3919610065263795,0.4301218876137762
222,2.3259604730132678e-05,6.406497054541494e-10,5.224715491358722e-07,0.0001348855864559,0.40335959049492914,4.462871783992765e-05,0.3868409601195454,0.4170379720387657,0.4104530498620651,3.977925963191814e-05,0.3963324861164151,0.4277780507287894
223,2.2771234029876908e-05,4.659473198191682e-10,3.332578839554401e-07,9.812830687883078e-05,0.40350487894668613,5.0131984794381965e-05,0.3843420122410143,0.4193984493012024,0.41019397202584945,3.9390682237740925e-05,0.3910131049372748,0.4232549778111417
224,1.7595563703365348e-05,2.9268595406123864e-10,4.749877080545417e-08,8.796929959031807e-05,0.40269239426233455,5.463059314153941e-05,0.3807587619980408,0.4221172399374702,0.40999429996300785,5.4857322516277126e-05,0.3890693255016614,0.4330383983895021
225,2.1247894832666646e-05,4.047548527307978e-10,2.511598639065582e-07,7.729407195888882e-05,0.4036275958786612,5.091935889979903e-05,0.3781343992797964,0.4228527123272726,0.41146045055236,5.188179352786135e-05,0.3942312923790747,0.4340430716738956
226,1.744759212716218e-05,2.9192128226372076e-10,3.848790448568451e-07,8.335349709409634e-05,0.40383609202635845,4.3809412989732283e-05,0.3842789908702562,0.4195038903469348,0.41106297021516935,5.731244898285491e-05,0.3851493445965963,0.4296759782065917
227,2.1923109305327918e-05,7.536314479179936e-10,8.549855701200927e-08,0.0001851425920103,0.4037501145378912,6.208057740282288e-05,0.3852623155891385,0.4222294462808992,0.4112974133227238,7.189709327155948e-05,0.3901726441071599,0.4357273376559319
228,2.1420941617583678e-05,3.5464356224797086e-10,1.329906806901704e-07,8.903432761309116e-05,0.4031703397175051,4.628991763093283e-05,0.3845635664350602,0.4218920886648323,0.4113728528439846,4.4898187605911704e-05,0.3965326126835812,0.431164919351202
229,1.7996972914375852e-05,2.4683532080099495e-10,2.893046852081582e-07,8.243563299614731e-05,0.40408798064028395,4.1691997123570796e-05,0.3827275902554212,0.4180354973730112,0.41124989150694125,4.460592192781319e-05,0.3856611090142254,0.4275875346039841
230,2.1742161826531216e-05,3.905201596947281e-10,7.051315040751405e-07,8.4977785223872e-05,0.4029945637138825,4.3956137741587203e-05,0.3829899176841528,0.4203607722354439,0.411602342176707,5.169442793027681e-05,0.3960384865659053,0.4339556731811418
231,2.1277694068097303e-05,5.200305315791322e-10,2.1591512355811915e-08,0.0001694757456128,0.40561335385218283,4.675128856294883e-05,0.3892992070259288,0.427160843724917,0.4125066028675412,5.7155645534948864e-05,0.3941408720952415,0.4323611772822254
232,1.8517783900454666e-05,3.177719033741473e-10,3.762806655149832e-07,8.932951690965307e-05,0.40401106963377503,5.353838565194814e-05,0.3864725635562765,0.4218229276471569,0.4122945916198026,3.9215312495438126e-05,0.3935311800132284,0.4264438659091447
233,1.784916808929988e-05,3.6004352890372175e-10,5.2161801544770015e-09,0.0001052627960003,0.4041693950384322,5.296186616368844e-05,0.3886310514882164,0.4206312810943118,0.41082699191218425,6.80777097522334e-05,0.3898345844378247,0.439300651166993
