,Birth,Death,Dimension
0,0.02004480950711085,0.07632498381650155,0
1,0.015453334877093106,0.07632498381650155,0
2,0.17508314556907878,0.26640093547896326,1
3,0.17508314556907878,0.27434417020558854,1
4,0.18121500244937572,0.27739333669632527,1
5,0.18199163584738476,0.31251121335361653,1
6,0.28027384506561237,0.3304308707526942,1
7,0.18199163584738476,0.36189995567047195,1
8,0.3373526827888622,0.4218976530037404,1
9,0.3373526827888622,0.5192866040541203,1
10,0.18121500244937572,0.5566140445712496,1
11,0.18121500244937572,0.5986454843147713,1
12,0.632532643661822,0.7363334863738425,2
13,0.40833230476082893,0.7490248941151801,2
14,0.7213974995852661,0.8139056545848908,2
15,0.7819361947052621,0.8554844398379436,2
16,0.8186602451156508,0.8693747319799184,2
17,0.860650217891527,0.8781015683509975,2
18,0.8186602451156508,0.9289738640818564,2
19,0.31251121335361653,0.975412477304096,2
20,0.6798401672339593,0.9758773504217005,2
21,0.009167888904190624,inf,0
22,0.09501738296373075,inf,1
23,0.14846285854185448,inf,1
24,0.18121500244937572,inf,1
25,0.591118481259678,inf,2
26,0.6598669301611159,inf,2
27,0.6598669301611159,inf,2
