,Birth,Death,Dimension
0,0.15649915407647008,0.3164521801833734,1
1,0.41012815029215666,0.5105796277169102,1
2,0.20013903637332098,0.5760473659189345,1
3,0.2185537824137791,0.6142315504670339,1
4,0.6142315504670339,0.8834017357971584,2
5,0.8014421552032859,0.8969311734604432,2
6,0.7425932846330348,0.9264788650234546,2
7,0.7328009514685846,0.9271371787313798,2
8,0.86374658243327,0.9380700974580881,2
9,0.6450748309232026,0.9521840417020287,2
10,0.7191247554203468,0.9639395068617649,2
11,0.7879559723466962,0.9666052494943634,2
12,0.023126574867942118,inf,0
13,0.10009358991461448,inf,1
14,0.17470022255387696,inf,1
15,0.1973268200722339,inf,1
16,0.596460589185601,inf,2
17,0.6215225975839147,inf,2
18,0.7119236495330744,inf,2
