Birth,Death,Dimension,Space
0.1322442371490959,0.2138228077867364,2,0
0.0521981056084575,inf,0,0
0.1322442371490959,inf,2,0
0.1322442371490959,inf,2,0
0.1410386405870863,inf,2,0
0.1306256926612705,0.7357094895300218,2,1
0.0632258615330937,inf,0,1
0.1306256926612705,inf,2,1
0.1306256926612705,inf,2,1
0.2284114006321983,inf,2,1
0.1683730065753117,0.431647992953897,2,2
0.0131262758167217,inf,0,2
0.1683730065753117,inf,2,2
0.1683730065753117,inf,2,2
0.2737214475914251,inf,2,2
0.2363529885390314,0.3475313707670604,2,3
0.1293745084683669,inf,0,3
0.2363529885390314,inf,2,3
0.2363529885390314,inf,2,3
0.3319772539695433,inf,2,3
0.2205257623304271,0.6672609242078799,2,4
0.0341295142520289,inf,0,4
0.2205257623304271,inf,2,4
0.2205257623304271,inf,2,4
0.3167480720908761,inf,2,4
0.1556267425022073,0.5146052398326756,2,5
0.1318403589075898,inf,0,5
0.1556267425022073,inf,2,5
0.1556267425022073,inf,2,5
0.2919602105990866,inf,2,5
0.0690016467410994,0.7864743603791912,2,6
0.0635588420488054,inf,0,6
0.0690016467410994,inf,2,6
0.0690016467410994,inf,2,6
0.1459175984758377,inf,2,6
0.4590752413413902,0.9531451302174844,2,7
0.0827034546979661,inf,0,7
0.4590752413413902,inf,2,7
0.4590752413413902,inf,2,7
0.6501827715419815,inf,2,7
0.0348331545474969,0.4095292206185619,2,8
0.0142757737056151,inf,0,8
0.0348331545474969,inf,2,8
0.0348331545474969,inf,2,8
0.0502777026963894,inf,2,8
0.245352984594806,0.5565772140690155,2,9
0.0753080545884605,inf,0,9
0.245352984594806,inf,2,9
0.245352984594806,inf,2,9
0.2862723106145938,inf,2,9
0.1369534509475054,0.4160966829262496,2,10
0.0710449448611236,inf,0,10
0.1369534509475054,inf,2,10
0.1369534509475054,inf,2,10
0.2634749940159588,inf,2,10
0.2749097861523671,0.2917742558803929,2,11
0.2046127350681793,inf,0,11
0.2749097861523671,inf,2,11
0.2749097861523671,inf,2,11
0.2801970674673919,inf,2,11
0.0641215753872446,0.650969051986367,2,12
0.0365191496939106,inf,0,12
0.0641215753872446,inf,2,12
0.0641215753872446,inf,2,12
0.5261840743508159,inf,2,12
0.2386368965585577,0.273624104474279,2,13
0.1135418822944732,inf,0,13
0.2386368965585577,inf,2,13
0.2386368965585577,inf,2,13
0.2573311517789044,inf,2,13
0.1616255185221417,0.6544507640916909,2,14
0.0879150227998958,inf,0,14
0.1616255185221417,inf,2,14
0.1616255185221417,inf,2,14
0.3588247507069007,inf,2,14
0.0776737800929378,0.6311944568702563,2,15
0.0069597913853342,inf,0,15
0.0776737800929378,inf,2,15
0.0776737800929378,inf,2,15
0.3721480283323483,inf,2,15
0.4627718071759417,0.7675739718938084,2,16
0.0907377236893917,inf,0,16
0.4627718071759417,inf,2,16
0.4627718071759417,inf,2,16
0.4701838333817447,inf,2,16
0.3142917270343125,0.7801277681570139,2,17
0.2433264496322758,inf,0,17
0.3142917270343125,inf,2,17
0.3142917270343125,inf,2,17
0.7209951057398508,inf,2,17
0.1083681540804085,0.5486219466039352,2,18
0.067971900325757,inf,0,18
0.1083681540804085,inf,2,18
0.1083681540804085,inf,2,18
0.2202065463251834,inf,2,18
0.3327357136779544,0.5983938293830289,2,19
0.1896550488585098,inf,0,19
0.3327357136779544,inf,2,19
0.3327357136779544,inf,2,19
0.5873755948164125,inf,2,19
0.1278680205575185,0.5047117724308215,2,20
0.0412083926893858,inf,0,20
0.1278680205575185,inf,2,20
0.1278680205575185,inf,2,20
0.1511578094227932,inf,2,20
0.1358467989385936,0.68615103839756,2,21
0.0843692274287598,inf,0,21
0.1358467989385936,inf,2,21
0.1358467989385936,inf,2,21
0.4126445228940737,inf,2,21
0.1437415493940601,0.3943672839311289,2,22
0.0027047709813394,inf,0,22
0.1437415493940601,inf,2,22
0.1437415493940601,inf,2,22
0.1545725447468778,inf,2,22
0.1122935072812676,0.4042491747769433,2,23
0.0579527310651695,inf,0,23
0.1122935072812676,inf,2,23
0.1122935072812676,inf,2,23
0.2144566376877758,inf,2,23
0.5054764840554795,0.7285141090166102,2,24
0.1216163881237916,inf,0,24
0.5054764840554795,inf,2,24
0.5054764840554795,inf,2,24
0.6012187688684202,inf,2,24
0.2317284625046479,0.7376620747721235,2,25
0.1217949051979232,inf,0,25
0.2317284625046479,inf,2,25
0.2317284625046479,inf,2,25
0.3617321815622396,inf,2,25
0.2170657524382226,0.4963469194411583,2,26
0.1560099160059084,inf,0,26
0.2170657524382226,inf,2,26
0.2170657524382226,inf,2,26
0.3537981607274071,inf,2,26
0.114442125498135,0.469458726382129,2,27
0.0496653038601377,inf,0,27
0.114442125498135,inf,2,27
0.114442125498135,inf,2,27
0.4491012156147218,inf,2,27
0.3465302142601062,0.6478382486706639,2,28
0.1004551601195707,inf,0,28
0.3465302142601062,inf,2,28
0.3465302142601062,inf,2,28
0.3519278257829585,inf,2,28
0.249240591832492,0.3947564987708758,2,29
0.0884031737387652,inf,0,29
0.249240591832492,inf,2,29
0.249240591832492,inf,2,29
0.3091424565791821,inf,2,29
0.0106818127301978,0.6219660601651419,2,30
0.0074900090234587,inf,0,30
0.0106818127301978,inf,2,30
0.0106818127301978,inf,2,30
0.0786159864791193,inf,2,30
0.0776197665236185,0.5564295147718968,2,31
0.0600952788314842,inf,0,31
0.0776197665236185,inf,2,31
0.0776197665236185,inf,2,31
0.4009811408017135,inf,2,31
0.3194621141153414,0.7783299621878337,2,32
0.1325805027164898,inf,0,32
0.3194621141153414,inf,2,32
0.3194621141153414,inf,2,32
0.3794085141128784,inf,2,32
0.3557978171263199,0.6083917290863816,2,33
0.2171744229319544,inf,0,33
0.3557978171263199,inf,2,33
0.3557978171263199,inf,2,33
0.5669479686060439,inf,2,33
0.3428661158904471,0.4856893121516553,2,34
0.2305203614430181,inf,0,34
0.3428661158904471,inf,2,34
0.3428661158904471,inf,2,34
0.4180876429208642,inf,2,34
0.2883831135080795,0.5428758893020612,2,35
0.0673966854652654,inf,0,35
0.2883831135080795,inf,2,35
0.2883831135080795,inf,2,35
0.3661638035995196,inf,2,35
0.0634544147759691,0.6898787291987053,2,36
0.0057492506124899,inf,0,36
0.0634544147759691,inf,2,36
0.0634544147759691,inf,2,36
0.5251970476271891,inf,2,36
0.215821998757584,0.5230356703568075,2,37
0.12324589982846,inf,0,37
0.215821998757584,inf,2,37
0.215821998757584,inf,2,37
0.3064122142833616,inf,2,37
0.1437006753978144,0.6157017374610385,2,38
0.0384048939605917,inf,0,38
0.1437006753978144,inf,2,38
0.1437006753978144,inf,2,38
0.2001632631269425,inf,2,38
0.3037895867892545,0.5144934598530114,2,39
0.2360054345610358,inf,0,39
0.3037895867892545,inf,2,39
0.3037895867892545,inf,2,39
0.5009251801329963,inf,2,39
0.2651031035661341,0.6344909031622363,2,40
0.053741068514681,inf,0,40
0.2651031035661341,inf,2,40
0.2651031035661341,inf,2,40
0.4913537530497045,inf,2,40
0.2615633767944881,0.8329884742629566,2,41
0.017351330239885,inf,0,41
0.2615633767944881,inf,2,41
0.2615633767944881,inf,2,41
0.3602290287259921,inf,2,41
0.33374969760768,0.6310218025325579,2,42
0.0562650764916554,inf,0,42
0.33374969760768,inf,2,42
0.33374969760768,inf,2,42
0.3703117709971997,inf,2,42
0.2799081949262095,0.6917914136056136,2,43
0.1531137805684704,inf,0,43
0.2799081949262095,inf,2,43
0.2799081949262095,inf,2,43
0.5170887025240345,inf,2,43
0.2268742382860407,0.4493205155205197,2,44
0.1832805476648905,inf,0,44
0.2268742382860407,inf,2,44
0.2268742382860407,inf,2,44
0.2544361701656777,inf,2,44
0.1468181421522869,0.3973163732368543,2,45
0.0264679226395772,inf,0,45
0.1468181421522869,inf,2,45
0.1468181421522869,inf,2,45
0.373855112569036,inf,2,45
0.4910482238986329,0.866971485236682,2,46
0.3026981230435823,inf,0,46
0.4910482238986329,inf,2,46
0.4910482238986329,inf,2,46
0.6975936272432933,inf,2,46
0.2822466056315497,0.7111073938663212,2,47
0.1499326071531822,inf,0,47
0.2822466056315497,inf,2,47
0.2822466056315497,inf,2,47
0.6139922555674525,inf,2,47
0.360067634353748,0.5814391649170637,2,48
0.0287640392965002,inf,0,48
0.360067634353748,inf,2,48
0.360067634353748,inf,2,48
0.5338836367216623,inf,2,48
0.3139660172824463,0.6991067565569806,2,49
0.2239423569034032,inf,0,49
0.3139660172824463,inf,2,49
0.3139660172824463,inf,2,49
0.5064107137550536,inf,2,49
0.4056758185868669,0.7244162539468716,2,50
0.0679045966380158,inf,0,50
0.4056758185868669,inf,2,50
0.4056758185868669,inf,2,50
0.5167478207641465,inf,2,50
0.0428508434199674,0.1619308182046132,2,51
0.0185422683376937,inf,0,51
0.0428508434199674,inf,2,51
0.0428508434199674,inf,2,51
0.0509100061037798,inf,2,51
0.3052615602087734,0.726710467630162,2,52
0.0650275962466566,inf,0,52
0.3052615602087734,inf,2,52
0.3052615602087734,inf,2,52
0.6232507654342713,inf,2,52
0.1056391063875646,0.5818852505383536,2,53
0.0751836463178724,inf,0,53
0.1056391063875646,inf,2,53
0.1056391063875646,inf,2,53
0.2145726877669308,inf,2,53
0.2727440852918885,0.9049847434044728,2,54
0.1154059765218455,inf,0,54
0.2727440852918885,inf,2,54
0.2727440852918885,inf,2,54
0.5860574585718806,inf,2,54
0.1959448326990929,0.6296069610481876,2,55
0.1770541073267382,inf,0,55
0.1959448326990929,inf,2,55
0.1959448326990929,inf,2,55
0.4747966657817687,inf,2,55
0.2104907537951102,0.567471814946995,2,56
0.0418011690840829,inf,0,56
0.2104907537951102,inf,2,56
0.2104907537951102,inf,2,56
0.2435590378597505,inf,2,56
0.2673153496222771,0.6007463311726572,2,57
0.2613421365117679,inf,0,57
0.2673153496222771,inf,2,57
0.2673153496222771,inf,2,57
0.3993971283428714,inf,2,57
