Birth,Death,Dimension,Space
0.1357649705160936,0.2727384000510102,1,0
0.0807607050290881,0.3056900012421859,1,0
0.1357649705160936,0.3056900012421859,1,0
0.367231186868712,0.4751528520748675,1,0
0.3239366869952768,0.5696997883803382,1,0
0.6399379390762409,0.7530008062468018,2,0
0.4751528520748675,0.8372375924407892,2,0
0.6595646039427007,0.9578701495068056,2,0
0.0056592282958884,inf,0,0
0.0621548318569769,inf,1,0
0.0805958958283709,inf,1,0
0.1056513212488845,inf,1,0
0.367231186868712,inf,2,0
0.5774630727161529,inf,2,0
0.5774630727161529,inf,2,0
0.3822351557456512,0.4827575458888461,1,1
0.4827575458888461,0.5580403797708251,1,1
0.2631385884279362,0.6005442204374164,1,1
0.3822351557456512,0.6050597155424297,1,1
0.8265522971382719,0.8721547841735946,2,1
0.8914424884836448,0.9332955700451568,2,1
0.7434098157648935,0.9565627929208088,2,1
0.0831103087913361,inf,0,1
0.1334108787820813,inf,1,1
0.1816844174830181,inf,1,1
0.2015364472417705,inf,1,1
0.62829786650307,inf,2,1
0.6596697043008486,inf,2,1
0.8265522971382719,inf,2,1
0.286895647068081,0.4581254381179701,1,2
0.286895647068081,0.4717615489225913,1,2
0.1646952937182715,0.6138758800891045,1,2
0.797737738021567,0.8601424673023806,2,2
0.8624506359137043,0.8884378252996794,2,2
0.7523370353504769,0.9973470261249474,2,2
0.0438353580627507,inf,0,2
0.1400107696986244,inf,1,2
0.161815513665516,inf,1,2
0.1646952937182715,inf,1,2
0.5980815225672614,inf,2,2
0.6906683387914242,inf,2,2
0.797737738021567,inf,2,2
0.3712804391066109,0.3857865732025086,1,3
0.3712804391066109,0.5165796227464846,1,3
0.3712804391066109,0.6992281774041134,1,3
0.0502430235060531,inf,0,3
0.2364279037354272,inf,1,3
0.3478678939640718,inf,1,3
0.3712804391066109,inf,1,3
0.7474421008179905,inf,2,3
0.7749668911999228,inf,2,3
0.8309417265296855,inf,2,3
0.1072880636126903,0.2357881605495606,1,4
0.2048718919967186,0.3256670755283964,1,4
0.3756359419338778,0.4021794432549743,1,4
0.6040621158289091,0.6667289101705931,1,4
0.8091045106121276,0.916281920181102,2,4
0.7860891632499373,0.9373542831072916,2,4
0.0206685116197973,inf,0,4
0.0484522335874297,inf,1,4
0.1072880636126903,inf,1,4
0.1072880636126903,inf,1,4
0.5699179839656825,inf,2,4
0.6667289101705931,inf,2,4
0.7374180009819246,inf,2,4
0.4182877277390394,0.4426384684276808,1,5
0.2912302433490188,0.4837731923234044,1,5
0.405461325608196,0.4837731923234044,1,5
0.5539987299864796,0.6411715635010895,2,5
0.7852965459242829,0.9213066906443688,2,5
0.599917298342685,0.9707701353780684,2,5
0.1069005655415435,inf,0,5
0.1207873778436952,inf,1,5
0.2912302433490188,inf,1,5
0.405461325608196,inf,1,5
0.5513370695417557,inf,2,5
0.5539987299864796,inf,2,5
0.5842272355740964,inf,2,5
0.2864088310350158,0.4576230606469935,1,6
0.1903867561992357,0.4930862451937522,1,6
0.1903867561992357,0.5869195103494436,1,6
0.6570121989217211,0.7655331569022512,2,6
0.7056262136053852,0.8067533667051268,2,6
0.8296745216586572,0.8611538660827778,2,6
0.7056262136053852,0.8702499208673807,2,6
0.0248070073881416,inf,0,6
0.1340439230488498,inf,1,6
0.151521691301769,inf,1,6
0.1787402087238224,inf,1,6
0.6119872176161304,inf,2,6
0.6730080043542376,inf,2,6
0.7056262136053852,inf,2,6
0.2011207612052314,0.2434344239669872,1,7
0.3263316956834629,0.4857549308284962,1,7
0.7850451658413571,0.8693081695191539,2,7
0.724784376885912,0.9390063729077056,2,7
0.7241380292030691,0.9516357741446868,2,7
0.013888597215074,inf,0,7
0.158328439280035,inf,1,7
0.2011207612052314,inf,1,7
0.3263316956834629,inf,1,7
0.7241380292030691,inf,2,7
0.724784376885912,inf,2,7
0.724784376885912,inf,2,7
0.2506436781872306,0.3560724929513205,1,8
0.2151816231957295,0.3610710370700007,1,8
0.4768057192308392,0.6249614846469738,1,8
0.5874980664644716,0.6979763442229843,2,8
0.4398336725597561,0.8528410750273541,2,8
0.8358243192154683,0.8795606711430226,2,8
0.4666755722816154,0.974342019573851,2,8
0.0024802163621587,inf,0,8
0.0872958779567522,inf,1,8
0.2151816231957295,inf,1,8
0.2506436781872306,inf,1,8
0.4398336725597561,inf,2,8
0.4666755722816154,inf,2,8
0.5874980664644716,inf,2,8
0.3097488430609127,0.413500096205758,1,9
0.9009876512823152,0.9074807642241696,2,9
0.9009876512823152,0.9425741863047628,2,9
0.6845353282131279,0.9775965135847592,2,9
0.0717884042543823,inf,0,9
0.2377579586373686,inf,1,9
0.2985398192850614,inf,1,9
0.3250630743591196,inf,1,9
0.5399236452429685,inf,2,9
0.6571274198938416,inf,2,9
0.9009876512823152,inf,2,9
0.3776166556405406,0.4298980602325791,1,10
0.4505541368168915,0.5583590889997031,1,10
0.4505541368168915,0.6015145106672956,1,10
0.6817310875151453,0.7037209835550793,2,10
0.0119759785192355,inf,0,10
0.1794460502372704,inf,1,10
0.2762647266321637,inf,1,10
0.4505541368168915,inf,1,10
0.662649421920437,inf,2,10
0.6657558417374345,inf,2,10
0.8119236467695622,inf,2,10
0.0937837453806463,0.1561368547327163,1,11
0.2094888091474825,0.2292509831059397,1,11
0.2094888091474825,0.3215823983060967,1,11
0.1370352736973548,0.3593203675727858,1,11
0.6356283632361808,0.6795978786753344,2,11
0.3593203675727858,0.7836685672016694,2,11
0.4046097151308684,0.9710404403852236,2,11
0.0011048870849591,inf,0,11
0.0636489535901232,inf,1,11
0.0848922583196677,inf,1,11
0.0848922583196677,inf,1,11
0.3447164862225848,inf,2,11
0.5234944589616354,inf,2,11
0.6302590730144131,inf,2,11
0.3867105195312308,0.5901797419367613,1,12
0.6013771071924903,0.6695995673173643,1,12
0.3867105195312308,0.6695995673173643,1,12
0.6989696971029138,0.7371357684706195,1,12
0.7569649908671666,0.8898554464635383,2,12
0.8566587108187627,0.9312875973556454,2,12
0.0589591146459557,inf,0,12
0.1275751725157754,inf,1,12
0.1827318480409365,inf,1,12
0.3867105195312308,inf,1,12
0.7371357684706195,inf,2,12
0.8312450376851843,inf,2,12
0.8440073177016495,inf,2,12
0.3719788928516616,0.4532957192145814,1,13
0.3719788928516616,0.5080176167337653,1,13
0.3239052341515314,0.5323000911145689,1,13
0.7448481157632507,0.7752231281168078,2,13
0.7591273312173936,0.781716405347882,2,13
0.7591273312173936,0.8532800730594574,2,13
0.576278940093304,0.8662960985420889,2,13
0.5892411331078361,0.9743454096747955,2,13
0.7882698725453422,0.979924152625301,2,13
0.0469142917579169,inf,0,13
0.3239052341515314,inf,1,13
0.3239052341515314,inf,1,13
0.3719788928516616,inf,1,13
0.5323000911145689,inf,2,13
0.5452465685554376,inf,2,13
0.7591273312173936,inf,2,13
0.2948150957950113,0.4550507204745564,1,14
0.4734331934614045,0.5384847107781003,1,14
0.4411021071343199,0.5384847107781003,1,14
0.722622529921054,0.7236271470534579,2,14
0.8224333914832418,0.8653811672776837,2,14
0.6823733362767364,0.893227326628622,2,14
0.0736299294180274,inf,0,14
0.176957564653408,inf,1,14
0.2948150957950113,inf,1,14
0.4229761483500212,inf,1,14
0.5563630223823159,inf,2,14
0.6257077384933041,inf,2,14
0.6978647071204468,inf,2,14
0.3653204449934559,0.443844361588342,1,15
0.3194185865626381,0.443844361588342,1,15
0.3653204449934559,0.476651159338444,1,15
0.6248967368209392,0.7262493273063864,2,15
0.870736566739475,0.9507309185446414,2,15
0.0153837438023425,inf,0,15
0.1194133283758206,inf,1,15
0.2374468296404689,inf,1,15
0.3125984312431556,inf,1,15
0.5283545662529533,inf,2,15
0.6034385718921544,inf,2,15
0.6636607938048423,inf,2,15
0.1457738243403835,0.1683757745371137,1,16
0.1457738243403835,0.1683757745371137,1,16
0.1339436564133319,0.2315580232814598,1,16
0.0847316422512354,0.4544537739257143,1,16
0.3578906150979484,0.6289623055080256,1,16
0.7029277799424835,0.938233017779568,2,16
0.7031708385581886,0.960888256600276,2,16
0.0210225211880559,inf,0,16
0.0507512093626121,inf,1,16
0.0847316422512354,inf,1,16
0.0847316422512354,inf,1,16
0.625298347619137,inf,2,16
0.7029277799424835,inf,2,16
0.8400262240343334,inf,2,16
0.1237450824718999,0.1956229292073461,1,17
0.1388503318833226,0.1956229292073461,1,17
0.1230131333677205,0.1996874104781574,1,17
0.1210196217121313,0.32649766353906,1,17
0.3198465755272489,0.4873202087739976,2,17
0.3579711625218575,0.5205423639768072,2,17
0.7495320672043848,0.8039326972013924,2,17
0.5194067600498978,0.859598489343029,2,17
0.8611202665064679,0.9941597229506816,2,17
0.0061690169513807,inf,0,17
0.1154134888078912,inf,1,17
0.1210196217121313,inf,1,17
0.1237450824718999,inf,1,17
0.3860312930227155,inf,2,17
0.5171917129161178,inf,2,17
0.5194067600498978,inf,2,17
0.3337506553717595,0.586235674064419,1,18
0.3431839249820826,0.586235674064419,1,18
0.6551381422197,0.7553783533438411,2,18
0.891913445262716,0.9118768226546642,2,18
0.0476856226262815,inf,0,18
0.3171202574205367,inf,1,18
0.3337506553717595,inf,1,18
0.3337506553717595,inf,1,18
0.6507858612970221,inf,2,18
0.6551381422197,inf,2,18
0.7099635481721368,inf,2,18
0.1954685330378621,0.2044414124187543,1,19
0.1314487476316179,0.2044414124187543,1,19
0.2090131477906652,0.2283725674673923,1,19
0.6319445662134845,0.6634540736256844,2,19
0.4673314615688109,0.7444169388887891,2,19
0.061196353151502,inf,0,19
0.1088342559715574,inf,1,19
0.1259187903339065,inf,1,19
0.1954685330378621,inf,1,19
0.2283725674673923,inf,2,19
0.2925487187618063,inf,2,19
0.4673314615688109,inf,2,19
0.2255338893626102,0.3373589209315007,1,20
0.4305315445491803,0.4788584145741902,1,20
0.5585111969943868,0.6276901190638958,2,20
0.6543695431816768,0.7440343944733402,2,20
0.7753497383812685,0.9057260705818038,2,20
0.0504233861466432,inf,0,20
0.1624886700502977,inf,1,20
0.1882789103179367,inf,1,20
0.2499574378185659,inf,1,20
0.4188562122287664,inf,2,20
0.4305315445491803,inf,2,20
0.6543695431816768,inf,2,20
0.1821547807576463,0.3563012548522509,1,21
0.409749790908274,0.760885051454046,2,21
0.8239281356591704,0.8275965245842934,2,21
0.8551931391633399,0.867502672537974,2,21
0.88544821561828,0.8929295067423908,2,21
0.0401241470059561,inf,0,21
0.0827556905034778,inf,1,21
0.1821547807576463,inf,1,21
0.2927196624607733,inf,1,21
0.6755746293790172,inf,2,21
0.8239281356591704,inf,2,21
0.8551931391633399,inf,2,21
0.4493096483926158,0.4714630592600333,1,22
0.4199881720527242,0.7030165856641697,2,22
0.5543129096826186,0.774921631386106,2,22
0.5543129096826186,0.9394118774060686,2,22
0.0316105421039462,inf,0,22
0.0661311840302112,inf,1,22
0.1321145055504128,inf,1,22
0.1321145055504128,inf,1,22
0.4714630592600333,inf,2,22
0.4871543178075556,inf,2,22
0.4871543178075556,inf,2,22
0.2089324170868765,0.2448756562393607,1,23
0.2767137493144206,0.5010039402592821,1,23
0.829529529696101,0.8500227928666024,2,23
0.948582777443605,0.9550311994856132,2,23
0.0482876836906606,inf,0,23
0.0972391670436456,inf,1,23
0.1532639586776474,inf,1,23
0.1532639586776474,inf,1,23
0.8109978616987066,inf,2,23
0.8280247756196781,inf,2,23
0.948582777443605,inf,2,23
0.5225181383292381,0.5479504632635225,1,24
0.3453714972732431,0.6556213332085497,1,24
0.9084647371850864,0.9563196817274257,2,24
0.1051003185769555,inf,0,24
0.1619236717574814,inf,1,24
0.1653068348186128,inf,1,24
0.224524660980216,inf,1,24
0.7377000024379871,inf,2,24
0.7748782291715123,inf,2,24
0.8368228805159698,inf,2,24
0.398462639978885,0.5033469010977629,1,25
0.31443122600921,0.5984398332143843,1,25
0.2466146456198388,0.6062262461730534,1,25
0.7728287617844365,0.8610074323586508,2,25
0.6964711612431898,0.8820316489628932,2,25
0.0559128069257188,inf,0,25
0.1344055146367012,inf,1,25
0.2213794059345222,inf,1,25
0.2466146456198388,inf,1,25
0.6301557743238606,inf,2,25
0.6301557743238606,inf,2,25
0.6964711612431898,inf,2,25
0.5187451638068,0.608462535439825,1,26
0.5187451638068,0.6272612581543148,1,26
0.5187451638068,0.6272612581543148,1,26
0.7219893421910768,0.8447390588240667,2,26
0.7808316271135398,0.8725452857761898,2,26
0.7497213649912717,0.8774013880205519,2,26
0.7219893421910768,0.9639858777014456,2,26
0.0092472479912999,inf,0,26
0.0882967879732128,inf,1,26
0.276319391473354,inf,1,26
0.276319391473354,inf,1,26
0.4766488942018163,inf,2,26
0.7219893421910768,inf,2,26
0.7808316271135398,inf,2,26
0.1762131923892405,0.1811101389668044,1,27
0.1762131923892405,0.1811101389668044,1,27
0.2273538389098851,0.2576876731875623,1,27
0.1316168720005333,0.2783934679135839,1,27
0.5304150560000527,0.7065279704430325,2,27
0.7202087753242241,0.7482289132452764,2,27
0.7431955639990466,0.8380649441331705,2,27
0.0906828670299865,inf,0,27
0.1297769644158721,inf,1,27
0.1316168720005333,inf,1,27
0.1762131923892405,inf,1,27
0.3486369854519415,inf,2,27
0.5034442354304933,inf,2,27
0.5283472776073377,inf,2,27
0.3989847020778604,0.4178659975801689,1,28
0.2658143462558625,0.4178659975801689,1,28
0.2375460761377911,0.4754283014169882,1,28
0.3094362739362495,0.4975026809110086,1,28
0.5509078205938391,0.5651842030332689,2,28
0.616702615538936,0.6876032018690419,2,28
0.5484003916070522,0.7568706817104802,2,28
0.5212490555898952,0.8691366401185675,2,28
0.0297339160223153,inf,0,28
0.0381152471808007,inf,1,28
0.0921695032668127,inf,1,28
0.2375460761377911,inf,1,28
0.4754283014169882,inf,2,28
0.4754283014169882,inf,2,28
0.4975026809110086,inf,2,28
0.2146002269504378,0.4560107467312915,1,29
0.3148934915421493,0.6329168985852353,1,29
0.4560107467312915,0.8329692467532132,1,29
0.880546905958606,0.8849334885871227,2,29
0.860857081944693,0.9637781564518324,2,29
0.0005235179179339,inf,0,29
0.1306767987325603,inf,1,29
0.1547123652378023,inf,1,29
0.2683425968275915,inf,1,29
0.7480139978250734,inf,2,29
0.8074166495104335,inf,2,29
0.8922830117823595,inf,2,29
0.2251833412894179,0.2347842662881587,1,30
0.3797086070527837,0.5496971730595708,1,30
0.2516912458446051,0.5496971730595708,1,30
0.8527819446925577,0.887259176963136,2,30
0.8839548451528544,0.9291082760227912,2,30
0.0672302584859481,inf,0,30
0.1563024354586371,inf,1,30
0.1867092551162525,inf,1,30
0.2251833412894179,inf,1,30
0.790347196051243,inf,2,30
0.8004343506739875,inf,2,30
0.8527819446925577,inf,2,30
0.2137004030953054,0.4194530047745268,1,31
0.3698859092444251,0.5340201762849572,1,31
0.3698859092444251,0.5340201762849572,1,31
0.2137004030953054,0.6023363179855916,1,31
0.3997584567209254,0.6365894157022916,1,31
0.2637442284226639,0.7045595278210804,1,31
0.7927888391610312,0.8474519930929125,2,31
0.7449911148817185,0.9797844390047488,2,31
0.9175665115539752,0.9839205108866016,2,31
0.0023569649828919,inf,0,31
0.1058023091248515,inf,1,31
0.1778479885034556,inf,1,31
0.2137004030953054,inf,1,31
0.6365894157022916,inf,2,31
0.7045595278210804,inf,2,31
0.951189574835526,inf,2,31
0.2818837807405627,0.2935532886774417,1,32
0.3375387694068532,0.3547206993470886,1,32
0.3108355371432323,0.3656044196538504,1,32
0.3547206993470886,0.5889970299033955,2,32
0.7612082498517855,0.7806362419634731,2,32
0.7236634252847307,0.8136425302809822,2,32
0.0065352918171693,inf,0,32
0.143752290563857,inf,1,32
0.222094218826729,inf,1,32
0.2818837807405627,inf,1,32
0.3375387694068532,inf,2,32
0.5530207091073858,inf,2,32
0.7236634252847307,inf,2,32
0.4286496508497317,0.5142261821360866,1,33
0.4673778012536248,0.6259632935456604,1,33
0.2765713923497527,0.6285597369807505,1,33
0.6809654801295189,0.7528531386350414,2,33
0.7350617889505824,0.8349791553462722,2,33
0.1229610294410884,inf,0,33
0.2017831046298165,inf,1,33
0.2100209162437069,inf,1,33
0.4286496508497317,inf,1,33
0.5176419014558098,inf,2,33
0.629479663804404,inf,2,33
0.629479663804404,inf,2,33
0.1576540647011111,0.3171330004293632,1,34
0.1764857346422834,0.3171330004293632,1,34
0.2341755451465177,0.352818119335295,1,34
0.5544144983202928,0.8492383970038762,2,34
0.710831300168843,0.8561417850862753,2,34
0.0035164653555043,inf,0,34
