Birth,Death,Dimension,Space
0.0276342342111205,0.0367533556075135,0,0
0.074569338821461,0.1211607581435891,0,0
0.0428344241500188,0.1382466611497367,0,0
0.02052164521078,0.1791867105992963,0,0
0.1522063986187902,0.1882924425036563,0,0
0.1866175151879848,0.2240254330817831,0,0
0.095441781159133,0.2240254330817831,0,0
0.0397912190011211,0.2548671147453913,0,0
0.2117018914323279,0.2558182813975149,0,0
0.1541000515129709,0.2558182813975149,0,0
0.0205193164680814,0.262318873954492,0,0
0.1640105628452303,0.2802003901332024,0,0
0.2345882208972565,0.2881664670341625,0,0
0.0746049336464,0.3208134360145748,0,0
0.0578683441727131,0.3491296283674753,0,0
0.2921239204020668,0.3567815137552448,0,0
0.0270849953416806,0.365761596021941,0,0
0.0238492125890159,0.3741691240693348,0,0
0.2701194915574025,0.3787443320701062,0,0
0.3452418428456189,0.3880790180354282,0,0
0.0019984850294454,0.3932708969036186,0,0
0.1289500242210384,0.3995064059361244,0,0
0.1112895812660225,0.4033356082178232,0,0
0.1997494480558972,0.4180829764756389,0,0
0.1227337647663223,0.4241080869856941,0,0
0.1410309311265996,0.4471452962586698,0,0
0.0339125666551739,0.4499101905316816,0,0
0.1034362445699553,0.4820864814792478,0,0
0.180621200140182,0.4822930966275968,0,0
0.1034781861299354,0.483027188972507,0,0
0.0049058121139712,0.4899411878771434,0,0
0.0099902854554341,0.5129775500488444,0,0
0.0376910299142989,0.5450375716758352,0,0
0.4211139689933586,0.5542032380978298,1,0
0.4458876402765914,0.639641787677852,1,0
0.465294282111051,0.7114411681566984,1,0
0.4506400745435988,0.7167468920935421,1,0
0.6677648730666298,0.7526887632893764,1,0
0.7444816184962696,0.7551088288837364,1,0
0.7519631643489187,0.7906956549674584,1,0
0.7519631643489187,0.8053611538493531,1,0
0.6659870457236472,0.8092743533731415,1,0
0.649260468697653,0.8291573737326077,1,0
0.5604686971390406,0.8299648674416256,1,0
0.6928491203812188,0.833707215512865,1,0
0.555854331161817,0.8800561802754907,1,0
0.7727198841415232,0.8876365074543937,1,0
0.6156041145226966,0.8883080946966883,1,0
0.7721077268723546,0.903376388708208,1,0
0.5141050924972137,0.9079139650277924,1,0
0.5657873460528222,0.925896481649991,1,0
0.8802579217237827,0.9279458244987636,1,0
0.8229623539925093,0.9369160035165456,1,0
0.6928491203812188,0.9511537531343536,1,0
0.6686723160472016,0.9539363640564864,1,0
0.6526111210012469,0.9568441089530928,1,0
0.4678067740073119,0.9598205047890948,1,0
0.8773863375395103,0.9616625634069264,1,0
0.6141802522707767,0.9641489037105396,1,0
0.5645150991500641,0.9669088817166498,1,0
0.6971222194871295,0.9716370650546412,1,0
0.7303601725776667,0.9767489445413818,1,0
